seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr7,152760605,152761147,543,+,Illumina,GTSP4716,pin32,1590,hg38,GTSP4716-3,W8,56,2,chr7+152760605,TRUE,ACTR3B,+,FALSE,TRUE,0,KMT2C,-324599,-,None.found,Inf,None.found,PBMC
chr6,159046563,159046751,189,-,Illumina,GTSP4716,pin32,3,hg38,GTSP4716-3,W8,56,2,chr6-159046751,FALSE,TAGAP,-,FALSE,TRUE,-1598,MAS1,-860189,+,NKAIN2,34221110,+,PBMC
chr3,188290402,188290902,501,+,Illumina,GTSP4716,pin32,2129,hg38,GTSP4716-3,W8,56,2,chr3+188290402,TRUE,LPP,+,FALSE,TRUE,0,LPP,0,+,None.found,Inf,None.found,PBMC
chr1,193478330,193478877,548,-,Illumina,GTSP4716,pin32,7,hg38,GTSP4716-3,W8,56,2,chr1-193478877,FALSE,LINC01031,+,FALSE,FALSE,112923,CDC73,224061,+,PBX1,28592829,+,PBMC
chr2,216000816,216001019,204,-,Illumina,GTSP4716,pin32,2344,hg38,GTSP4716-3,W8,56,2,chr2-216001019,TRUE,MREG,-,FALSE,TRUE,0,FN1,-564948,-,BCL11A,-155447520,-,PBMC
chr9,161430,161637,208,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr9-161637,TRUE,CBWD1,-,FALSE,TRUE,0,JAK2,-4823447,+,JAK2,-4823447,+,PBMC
chr1,930731,930973,243,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr3,4830539,4830937,399,+,Illumina,GTSP4716,pin32,156,hg38,GTSP4716-4,W8,56,2,chr3+4830539,TRUE,ITPR1,+,FALSE,TRUE,-0,CNTN4,1772577,+,None.found,Inf,None.found,PBMC
chr5,6272968,6273423,456,-,Illumina,GTSP4716,pin32,2057,hg38,GTSP4716-4,W8,56,2,chr5-6273423,FALSE,LINC02145,-,FALSE,TRUE,37016,CTNND2,4698415,-,TLX3,-165035859,+,PBMC
chr19,6425905,6426193,289,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr19+6425905,FALSE,SLC25A41,-,FALSE,FALSE,130,MLLT1,-145956,-,TCF3,-4773575,-,PBMC
chr18,8369477,8369571,95,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr18+8369477,TRUE,PTPRM,+,FALSE,TRUE,-0,EPB41L3,-2740485,-,BCL2,54753867,-,PBMC
chr1,8942658,8943253,596,+,Illumina,GTSP4716,pin32,309,hg38,GTSP4716-4,W8,56,2,chr1+8942658,FALSE,CA6,+,FALSE,TRUE,-3174,ENO1,-63971,-,LCK,-23308579,+,PBMC
chr4,10671660,10671719,60,-,Illumina,GTSP4716,pin32,388,hg38,GTSP4716-4,W8,56,2,chr4-10671719,TRUE,CLNK,-,FALSE,TRUE,0,S100P,3974548,+,RAP1GDS1,-87589655,+,PBMC
chr10,12685989,12686065,77,-,Illumina,GTSP4716,pin32,1472,hg38,GTSP4716-4,W8,56,2,chr10-12686065,TRUE,CAMK1D,+,FALSE,FALSE,-0,CUBN,4137899,-,MLLT10,-8847282,+,PBMC
chr18,12999001,12999364,364,+,Illumina,GTSP4716,pin32,63,hg38,GTSP4716-4,W8,56,2,chr18+12999001,TRUE,CEP192,+,FALSE,TRUE,0,MC2R,883041,-,BCL2,50124343,-,PBMC
chr12,14216919,14217404,486,+,Illumina,GTSP4716,pin32,1426,hg38,GTSP4716-4,W8,56,2,chr12+14216919,FALSE,ATF7IP,+,FALSE,TRUE,-148711,ATF7IP,-148711,+,ETV6,2321516,+,PBMC
chr5,14667164,14667254,91,+,Illumina,GTSP4716,pin32,14,hg38,GTSP4716-4,W8,56,2,chr5+14667164,TRUE,OTULIN,+,FALSE,TRUE,0,TRIO,156959,+,TLX3,-156642118,+,PBMC
chr12,15202460,15202883,424,-,Illumina,GTSP4716,pin32,7,hg38,GTSP4716-4,W8,56,2,chr12-15202883,TRUE,RERG,-,FALSE,TRUE,0,EPS8,417256,-,ETV6,3307480,+,PBMC
chr4,15781123,15781857,735,+,Illumina,GTSP4716,pin32,42,hg38,GTSP4716-4,W8,56,2,chr4+15781123,TRUE,CD38,+,FALSE,TRUE,0,S100P,9083952,+,RAP1GDS1,-82480251,+,PBMC
chr8,22353053,22353418,366,-,Illumina,GTSP4716,pin32,4,hg38,GTSP4716-4,W8,56,2,chr8-22353418,TRUE,PIWIL2,+,FALSE,FALSE,-0,EGR3,334241,-,MYC,-105382014,+,PBMC
chr22,23819693,23820044,352,+,Illumina,GTSP4716,pin32,929,hg38,GTSP4716-4,W8,56,2,chr22+23819693,TRUE,SMARCB1,+,FALSE,TRUE,-0,SMARCB1,-0,+,BCR,501655,+,PBMC
chr16,23826231,23826516,286,-,Illumina,GTSP4716,pin32,1076,hg38,GTSP4716-4,W8,56,2,chr16-23826516,FALSE,PRKCB,+,FALSE,FALSE,-9461,PLK1,136148,+,None.found,Inf,None.found,PBMC
chr6,25171514,25171582,69,-,Illumina,GTSP4716,pin32,1522,hg38,GTSP4716-4,W8,56,2,chr6-25171582,FALSE,CMAHP,-,FALSE,TRUE,-33189,HIST1H3B,860005,-,BRD2,-7797076,+,PBMC
chr6,26034674,26034982,309,+,Illumina,GTSP4716,pin32,713,hg38,GTSP4716-4,W8,56,2,chr6+26034674,FALSE,HIST1H2AB,-,FALSE,FALSE,-1105,HIST1H3B,-2613,-,BRD2,-6933984,+,PBMC
chr15,31403030,31403112,83,-,Illumina,GTSP4716,pin32,1001,hg38,GTSP4716-4,W8,56,2,chr15-31403112,TRUE,KLF13,+,FALSE,FALSE,-0,TRPM1,-241838,-,None.found,Inf,None.found,PBMC
chr11,32584219,32584300,82,-,Illumina,GTSP4716,pin32,2,hg38,GTSP4716-4,W8,56,2,chr11-32584300,TRUE,EIF3M,+,FALSE,FALSE,0,WT1,-148760,-,LMO2,1274274,-,PBMC
chr22,36368873,36368909,37,+,Illumina,GTSP4716,pin32,33,hg38,GTSP4716-4,W8,56,2,chr22+36368873,TRUE,MYH9,-,FALSE,FALSE,0,MYH9,0,-,BCR,13050835,+,PBMC
chr9,41171713,41171917,205,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr9-41171917,TRUE,CBWD6,-,FALSE,TRUE,0,PAX5,-4137437,-,JAK2,36043733,+,PBMC
chr5,41747505,41748237,733,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr5-41748237,TRUE,OXCT1,-,FALSE,TRUE,-0,GHR,-675536,+,TLX3,-129561045,+,PBMC
chr19,42441945,42442418,474,+,Illumina,GTSP4716,pin32,137,hg38,GTSP4716-4,W8,56,2,chr19+42441945,TRUE,"LIPE-AS1,CXCL17","+,-",FALSE,FALSE,-0,CEACAM1,65359,-,JUND,-24160288,-,PBMC
chr1,44212833,44213007,175,+,Illumina,GTSP4716,pin32,1978,hg38,GTSP4716-4,W8,56,2,chr1+44212833,FALSE,DMAP1,+,FALSE,TRUE,-618,RNF220,-192325,+,TAL1,3003455,-,PBMC
chr6,45495110,45495262,153,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr6-45495262,TRUE,RUNX2,+,FALSE,FALSE,-0,RUNX2,-0,+,BRD2,12513756,+,PBMC
chr3,45689858,45690032,175,+,Illumina,GTSP4716,pin32,478,hg38,GTSP4716-4,W8,56,2,chr3+45689858,TRUE,SACM1L,+,FALSE,TRUE,0,LIMD1,8594,+,None.found,Inf,None.found,PBMC
chr17,48101656,48101880,225,+,Illumina,GTSP4716,pin32,9,hg38,GTSP4716-4,W8,56,2,chr17+48101656,FALSE,CBX1,-,FALSE,FALSE,-134,TBX21,355536,+,None.found,Inf,None.found,PBMC
chr18,49812434,49812556,123,+,Illumina,GTSP4716,pin32,1442,hg38,GTSP4716-4,W8,56,2,chr18+49812434,TRUE,ACAA2,-,FALSE,FALSE,0,DYM,-351700,-,BCL2,13310910,-,PBMC
chr14,54618946,54619529,584,+,Illumina,GTSP4716,pin32,3,hg38,GTSP4716-4,W8,56,2,chr14+54618946,TRUE,SAMD4A,+,FALSE,TRUE,0,GMFB,-129919,-,TCL1A,41091019,-,PBMC
chr20,59929862,59929968,107,-,Illumina,GTSP4716,pin32,148,hg38,GTSP4716-4,W8,56,2,chr20-59929968,TRUE,SYCP2,-,FALSE,TRUE,0,NELFCD,934834,+,None.found,Inf,None.found,PBMC
chr10,60714691,60715003,313,+,Illumina,GTSP4716,pin32,2271,hg38,GTSP4716-4,W8,56,2,chr10+60714691,TRUE,ANK3,-,FALSE,FALSE,0,CDK1,-63638,+,BMI1,38383205,+,PBMC
chr9,65693403,65693613,211,+,Illumina,GTSP4716,pin32,24,hg38,GTSP4716-4,W8,56,2,chr9+65693403,TRUE,CBWD5,+,TRUE,TRUE,0,TJP2,-3427859,+,TAL2,-39969052,+,PBMC
chr7,65799378,65799926,549,-,Illumina,GTSP4716,pin32,13,hg38,GTSP4716-4,W8,56,2,chr7-65799926,FALSE,LOC441242,-,FALSE,TRUE,-29115,ASL,-275861,+,None.found,Inf,None.found,PBMC
chr17,68508877,68509141,265,+,Illumina,GTSP4716,pin32,2300,hg38,GTSP4716-4,W8,56,2,chr17+68508877,TRUE,PRKAR1A,+,FALSE,TRUE,-0,PRKAR1A,-0,+,None.found,Inf,None.found,PBMC
chr11,70202855,70202910,56,+,Illumina,GTSP4716,pin32,55,hg38,GTSP4716-4,W8,56,2,chr11+70202855,FALSE,FADD,+,FALSE,TRUE,-306,CTTN,-195649,+,CCND1,548380,+,PBMC
chr10,70833337,70833557,221,-,Illumina,GTSP4716,pin32,1752,hg38,GTSP4716-4,W8,56,2,chr10-70833557,TRUE,SGPL1,+,FALSE,FALSE,0,PRF1,-230768,-,TLX1,-30297745,+,PBMC
chr4,75697930,75698282,353,-,Illumina,GTSP4716,pin32,450,hg38,GTSP4716-4,W8,56,2,chr4-75698282,FALSE,G3BP2,-,FALSE,TRUE,-24798,RCHY1,-183607,-,RAP1GDS1,-22563092,+,PBMC
chr4,77194033,77194358,326,+,Illumina,GTSP4716,pin32,339,hg38,GTSP4716-4,W8,56,2,chr4+77194033,FALSE,CCNG2,+,FALSE,TRUE,23972,CXCL10,-1170496,-,RAP1GDS1,-21067341,+,PBMC
chr11,87082464,87082496,33,+,Illumina,GTSP4716,pin32,190,hg38,GTSP4716-4,W8,56,2,chr11+87082464,TRUE,TMEM135,+,FALSE,TRUE,0,ME3,-409827,-,PICALM,-1012582,-,PBMC
chr6,90235097,90235443,347,-,Illumina,GTSP4716,pin32,971,hg38,GTSP4716-4,W8,56,2,chr6-90235443,TRUE,BACH2,-,FALSE,TRUE,0,BACH2,0,-,NKAIN2,-33568401,+,PBMC
chr12,92540933,92541016,84,+,Illumina,GTSP4716,pin32,1431,hg38,GTSP4716-4,W8,56,2,chr12+92540933,FALSE,LINC02397,+,FALSE,TRUE,56985,BTG1,-395035,-,ETV6,80645530,+,PBMC
chr12,92989465,92989716,252,+,Illumina,GTSP4716,pin32,492,hg38,GTSP4716-4,W8,56,2,chr12+92989465,FALSE,LOC643339,-,FALSE,FALSE,14291,SOCS2,-580355,+,ETV6,81094062,+,PBMC
chr15,94237389,94237671,283,-,Illumina,GTSP4716,pin32,3403,hg38,GTSP4716-4,W8,56,2,chr15-94237671,FALSE,MCTP2,+,FALSE,FALSE,-60528,CHD2,1209663,+,None.found,Inf,None.found,PBMC
chr2,96162489,96162536,48,-,Illumina,GTSP4716,pin32,998,hg38,GTSP4716-4,W8,56,2,chr2-96162536,FALSE,DUSP2,-,FALSE,TRUE,-17095,DUSP2,-17095,-,BCL11A,-35609037,-,PBMC
chr2,99180441,99180848,408,+,Illumina,GTSP4716,pin32,23,hg38,GTSP4716-4,W8,56,2,chr2+99180441,TRUE,MITD1,-,FALSE,FALSE,0,AFF3,366810,-,BCL11A,-38626942,-,PBMC
chr10,101818297,101818364,68,-,Illumina,GTSP4716,pin32,34,hg38,GTSP4716-4,W8,56,2,chr10-101818364,TRUE,MGEA5,-,TRUE,TRUE,0,FGF8,-37994,-,NFKB2,-575744,+,PBMC
chr9,103990886,103991583,698,+,Illumina,GTSP4716,pin32,121,hg38,GTSP4716-4,W8,56,2,chr9+103990886,FALSE,LOC101928523,+,FALSE,TRUE,-8821,ABCA1,790114,-,TAL2,-1671569,+,PBMC
chr1,109803652,109803913,262,+,Illumina,GTSP4716,pin32,1857,hg38,GTSP4716-4,W8,56,2,chr1+109803652,FALSE,EPS8L3,-,FALSE,FALSE,-39629,CSF1,-106957,+,PBX1,-54755706,+,PBMC
chr1,113780706,113781181,476,+,Illumina,GTSP4716,pin32,547,hg38,GTSP4716-4,W8,56,2,chr1+113780706,TRUE,RSBN1,-,FALSE,FALSE,-0,TRIM33,612069,-,PBX1,-50778652,+,PBMC
chr10,119130715,119130806,92,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr10-119130806,TRUE,FAM45A,+,FALSE,FALSE,-0,EIF3A,-49921,-,NFKB2,16728276,+,PBMC
chr5,131069995,131070366,372,+,Illumina,GTSP4716,pin32,948,hg38,GTSP4716-4,W8,56,2,chr5+131069995,FALSE,HINT1,-,FALSE,FALSE,89286,FNIP1,571716,-,TLX3,-40239287,+,PBMC
chr3,131503324,131503489,166,-,Illumina,GTSP4716,pin32,27,hg38,GTSP4716-4,W8,56,2,chr3-131503489,FALSE,MRPL3,-,FALSE,TRUE,-472,BFSP2,-1896504,+,None.found,Inf,None.found,PBMC
chr9,132192083,132192180,98,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132192112,132192180,69,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132192119,132192180,62,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr3,138297608,138297797,190,-,Illumina,GTSP4716,pin32,1575,hg38,GTSP4716-4,W8,56,2,chr3-138297797,TRUE,"ARMC8,NME9","+,-",TRUE,FALSE,0,FAIM,-310901,+,None.found,Inf,None.found,PBMC
chr1,162691478,162691576,99,+,Illumina,GTSP4716,pin32,13,hg38,GTSP4716-4,W8,56,2,chr1+162691478,TRUE,DDR2,+,FALSE,TRUE,0,FCGR2B,1012823,+,PBX1,-1867880,+,PBMC
chr3,178002442,178002759,318,-,Illumina,GTSP4716,pin32,1116,hg38,GTSP4716-4,W8,56,2,chr3-178002759,FALSE,LINC02015,+,FALSE,FALSE,103534,PIK3CA,-1145762,+,None.found,Inf,None.found,PBMC
chr2,228117129,228117421,293,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-4,W8,56,2,chr2-228117421,TRUE,SPHKAP,-,FALSE,TRUE,0,COL4A3,802628,+,BCL11A,-167563922,-,PBMC
chr2,230918430,230919116,687,+,Illumina,GTSP4716,pin32,802,hg38,GTSP4716-4,W8,56,2,chr2+230918430,TRUE,GPR55,-,FALSE,FALSE,0,SP140,605214,+,BCL11A,-170364931,-,PBMC
chr2,230920335,230920557,223,+,Illumina,GTSP4716,pin32,116,hg38,GTSP4716-4,W8,56,2,chr2+230920335,TRUE,GPR55,-,FALSE,FALSE,0,SP140,607119,+,BCL11A,-170366836,-,PBMC
chr16,6172019,6172061,43,+,Illumina,GTSP4716,pin32,2,hg38,GTSP4716-9,W8,56,2,chr16+6172019,TRUE,RBFOX1,+,FALSE,TRUE,0,TFAP4,-1899018,-,None.found,Inf,None.found,PBMC
chr1,11167879,11168056,178,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr1-11168056,TRUE,MTOR,-,FALSE,TRUE,-0,MTOR,-0,-,LCK,-21083181,+,PBMC
chr1,16347767,16347809,43,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr1-16347809,TRUE,FBXO42,-,FALSE,TRUE,0,EPHA2,-191699,-,LCK,-15903428,+,PBMC
chr18,22967144,22967186,43,-,Illumina,GTSP4716,pin32,5,hg38,GTSP4716-9,W8,56,2,chr18-22967186,TRUE,RBBP8,+,FALSE,FALSE,0,RBBP8,0,+,BCL2,40156158,-,PBMC
chr22,36331040,36331344,305,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr22-36331344,TRUE,MYH9,-,FALSE,TRUE,-0,MYH9,-0,-,BCR,13013306,+,PBMC
chr22,41518841,41518932,92,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr22-41518932,TRUE,ACO2,+,FALSE,FALSE,-0,TOB2,-71908,-,BCR,18200894,+,PBMC
chr22,42087580,42087622,43,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr22-42087622,TRUE,NDUFA6,-,FALSE,TRUE,-0,CYP2D6,38875,-,BCR,18769584,+,PBMC
chr7,45696042,45696425,384,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr7-45696425,TRUE,ADCY1,+,FALSE,FALSE,-0,IGFBP1,-191992,+,None.found,Inf,None.found,PBMC
chr8,47135029,47135071,43,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr8-47135071,FALSE,LOC100287846,+,FALSE,FALSE,-54234,SNAI2,1782604,-,MYC,-80600361,+,PBMC
chr14,59152724,59152766,43,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr14-59152766,FALSE,DAAM1,+,FALSE,FALSE,-35895,ARID4A,779032,+,TCL1A,36557199,-,PBMC
chr2,85124742,85125057,316,-,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr2-85125057,FALSE,TCF7L1,+,FALSE,FALSE,-8401,KCMF1,65584,+,BCL11A,-24571558,-,PBMC
chr12,89964846,89964888,43,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr12+89964846,FALSE,LINC02399,+,FALSE,TRUE,15119,KITLG,-1384372,-,ETV6,78069443,+,PBMC
chr9,124690567,124690759,193,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr9+124690567,TRUE,"NR6A1,MIR181A2HG","-,+",FALSE,FALSE,0,HSPA5,544279,-,ABL1,-6023312,+,PBMC
chr4,149081138,149081356,219,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr4+149081138,FALSE,LINC02355,+,FALSE,TRUE,-73155,NR3C2,-636439,-,RAP1GDS1,50637276,+,PBMC
chr6,152159636,152159794,159,+,Illumina,GTSP4716,pin32,38222,hg38,GTSP4716-9,W8,56,2,chr6+152159636,TRUE,SYNE1,-,FALSE,FALSE,-0,SYNE1,-0,-,NKAIN2,27333995,+,PBMC
chr6,152159636,152159796,161,+,Illumina,GTSP4716,pin32,18,hg38,GTSP4716-9,W8,56,2,chr6+152159636,TRUE,SYNE1,-,FALSE,FALSE,-0,SYNE1,-0,-,NKAIN2,27333995,+,PBMC
chr3,185688374,185688501,128,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr3+185688374,TRUE,IGF2BP2,-,FALSE,FALSE,-0,ETV5,357941,-,None.found,Inf,None.found,PBMC
chr3,189301075,189301117,43,-,Illumina,GTSP4716,pin32,928,hg38,GTSP4716-9,W8,56,2,chr3-189301117,TRUE,TPRG1,+,FALSE,FALSE,-0,LPP,410445,+,None.found,Inf,None.found,PBMC
chr1,203590415,203590892,478,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr1+203590415,FALSE,ATP2B4,+,FALSE,TRUE,-36370,FMOD,-238985,-,PBX1,38704367,+,PBMC
chr2,211861196,211861254,59,+,Illumina,GTSP4716,pin32,1,hg38,GTSP4716-9,W8,56,2,chr2+211861196,TRUE,ERBB4,-,FALSE,FALSE,-0,ERBB4,-0,-,BCL11A,-151307697,-,PBMC
chr8,2129891,2129987,97,+,454,LS-14,pin32,25,hg38,LS-14-0,M2,61,2,chr8+2129891,TRUE,MYOM2,+,FALSE,TRUE,-0,ERICH1,-1398651,-,MYC,-125605541,+,TCELL
chr8,2129891,2130030,140,+,454,LS-14,pin32,2,hg38,LS-14-0,M2,61,2,chr8+2129891,TRUE,MYOM2,+,FALSE,TRUE,-0,ERICH1,-1398651,-,MYC,-125605541,+,TCELL
chr18,2982523,2982616,94,-,454,LS-14,pin32,133,hg38,LS-14-0,M2,61,2,chr18-2982616,TRUE,LPIN2,-,FALSE,TRUE,0,DLGAP1,513414,-,BCL2,60140728,-,TCELL
chr20,3011259,3011575,317,-,454,LS-14,pin32,808,hg38,LS-14-0,M2,61,2,chr20-3011575,TRUE,PTPRA,+,FALSE,FALSE,-0,CDC25B,-775195,+,None.found,Inf,None.found,TCELL
chr17,4988673,4989069,397,+,454,LS-14,pin32,9,hg38,LS-14-0,M2,61,2,chr17+4988673,TRUE,INCA1,-,FALSE,FALSE,-0,PFN1,-39586,-,None.found,Inf,None.found,TCELL
chr6,6659005,6659038,34,+,454,LS-14,pin32,2,hg38,LS-14-0,M2,61,2,chr6+6659005,FALSE,LY86,+,FALSE,TRUE,4021,RREB1,-448590,+,BRD2,-26309653,+,TCELL
chr6,6659005,6659462,458,+,454,LS-14,pin32,4,hg38,LS-14-0,M2,61,2,chr6+6659005,FALSE,LY86,+,FALSE,TRUE,4021,RREB1,-448590,+,BRD2,-26309653,+,TCELL
chr5,6711649,6711770,122,+,454,LS-14,pin32,118,hg38,LS-14-0,M2,61,2,chr5+6711649,FALSE,PAPD7,+,FALSE,TRUE,-2954,CTNND2,4260189,-,TLX3,-164597633,+,TCELL
chr8,10785241,10785414,174,+,454,LS-14,pin32,31,hg38,LS-14-0,M2,61,2,chr8+10785241,TRUE,PINX1,-,FALSE,FALSE,-0,CTSB,1057281,-,MYC,-116950191,+,TCELL
chr20,13969813,13970038,226,+,454,LS-14,pin32,7,hg38,LS-14-0,M2,61,2,chr20+13969813,TRUE,SEL1L2,-,FALSE,FALSE,0,JAG1,-3295766,-,None.found,Inf,None.found,TCELL
chr21,14527296,14527327,32,+,454,LS-14,pin32,7,hg38,LS-14-0,M2,61,2,chr21+14527296,TRUE,SAMSN1,-,FALSE,FALSE,-0,NRIP1,433937,-,OLIG2,-18498610,+,TCELL
chr6,14730895,14730960,66,+,454,LS-14,pin32,2,hg38,LS-14-0,M2,61,2,chr6+14730895,FALSE,LINC01108,-,FALSE,FALSE,-445440,HIVEP1,2565895,+,BRD2,-18237763,+,TCELL
chr12,25588670,25588723,54,+,454,LS-14,pin32,14,hg38,LS-14-0,M2,61,2,chr12+25588670,TRUE,LMNTD1,-,FALSE,FALSE,0,KRAS,-337738,-,ETV6,13693267,+,TCELL
chr6,30508481,30508787,307,-,454,LS-14,pin32,1,hg38,LS-14-0,M2,61,2,chr6-30508787,FALSE,LINC02569,+,FALSE,FALSE,-7477,IER3,234410,-,BRD2,-2459871,+,TCELL
chr6,30508606,30508787,182,-,454,LS-14,pin32,92,hg38,LS-14-0,M2,61,2,chr6-30508787,FALSE,LINC02569,+,FALSE,FALSE,-7477,IER3,234410,-,BRD2,-2459871,+,TCELL
chr10,30645820,30646217,398,-,454,LS-14,pin32,9,hg38,LS-14-0,M2,61,2,chr10-30646217,FALSE,LYZL2,-,FALSE,TRUE,-16498,MAP3K8,184383,+,BMI1,8314731,+,TCELL
chr10,30645962,30646217,256,-,454,LS-14,pin32,28,hg38,LS-14-0,M2,61,2,chr10-30646217,FALSE,LYZL2,-,FALSE,TRUE,-16498,MAP3K8,184383,+,BMI1,8314731,+,TCELL
chr17,35215332,35215483,152,-,454,LS-14,pin32,16,hg38,LS-14-0,M2,61,2,chr17-35215483,FALSE,SLC35G3,-,FALSE,TRUE,-21089,NLE1,-73167,-,None.found,Inf,None.found,TCELL
chr17,35215445,35215483,39,-,454,LS-14,pin32,2,hg38,LS-14-0,M2,61,2,chr17-35215483,FALSE,SLC35G3,-,FALSE,TRUE,-21089,NLE1,-73167,-,None.found,Inf,None.found,TCELL
chr9,35786406,35786628,223,+,454,LS-14,pin32,32,hg38,LS-14-0,M2,61,2,chr9+35786406,FALSE,NPR2,+,FALSE,TRUE,-6001,RMRP,-128387,-,JAK2,30658222,+,TCELL
chr9,35786406,35786632,227,+,454,LS-14,pin32,109,hg38,LS-14-0,M2,61,2,chr9+35786406,FALSE,NPR2,+,FALSE,TRUE,-6001,RMRP,-128387,-,JAK2,30658222,+,TCELL
chr17,57461394,57461435,42,-,454,LS-14,pin32,114,hg38,LS-14-0,M2,61,2,chr17-57461435,TRUE,MSI2,+,FALSE,FALSE,0,MSI2,0,+,None.found,Inf,None.found,TCELL
chr13,58085961,58086234,274,+,454,LS-14,pin32,216,hg38,LS-14-0,M2,61,2,chr13+58085961,FALSE,LINC02338,+,FALSE,TRUE,-79864,OLFM4,5033899,+,CDX2,-30116592,-,TCELL
chr5,59123330,59123362,33,-,454,LS-14,pin32,29,hg38,LS-14-0,M2,61,2,chr5-59123362,TRUE,PDE4D,-,FALSE,TRUE,-0,PDE4D,-0,-,TLX3,-112185920,+,TCELL
chr14,61103338,61103803,466,+,454,LS-14,pin32,58,hg38,LS-14-0,M2,61,2,chr14+61103338,FALSE,SLC38A6,+,FALSE,TRUE,19604,MNAT1,134657,+,TCL1A,34606627,-,TCELL
chr14,61507896,61508039,144,-,454,LS-14,pin32,13,hg38,LS-14-0,M2,61,2,chr14-61508039,TRUE,PRKCH,+,FALSE,FALSE,-0,MNAT1,539358,+,TCL1A,34201926,-,TCELL
chr18,69955068,69955448,381,-,454,LS-14,pin32,1,hg38,LS-14-0,M2,61,2,chr18-69955448,TRUE,CD226,-,FALSE,TRUE,0,SERPINB3,-6293484,-,BCL2,-6636067,-,TCELL
chr16,72481683,72481726,44,+,454,LS-14,pin32,38,hg38,LS-14-0,M2,61,2,chr16+72481683,TRUE,LINC01572,-,FALSE,FALSE,0,ZFHX3,301200,-,None.found,Inf,None.found,TCELL
chr16,72481683,72481818,136,+,454,LS-14,pin32,27,hg38,LS-14-0,M2,61,2,chr16+72481683,TRUE,LINC01572,-,FALSE,FALSE,0,ZFHX3,301200,-,None.found,Inf,None.found,TCELL
chr14,75561921,75562377,457,+,454,LS-14,pin32,4,hg38,LS-14-0,M2,61,2,chr14+75561921,FALSE,LOC102724153,-,FALSE,FALSE,12978,BATF,14928,+,TCL1A,20148044,-,TCELL
chr9,77252911,77252961,51,+,454,LS-14,pin32,199,hg38,LS-14-0,M2,61,2,chr9+77252911,TRUE,VPS13A,+,FALSE,TRUE,0,GNAQ,463361,-,TAL2,-28409544,+,TCELL
chr9,77252911,77253007,97,+,454,LS-14,pin32,10,hg38,LS-14-0,M2,61,2,chr9+77252911,TRUE,VPS13A,+,FALSE,TRUE,0,GNAQ,463361,-,TAL2,-28409544,+,TCELL
chr8,90627257,90627286,30,-,454,LS-14,pin32,463,hg38,LS-14-0,M2,61,2,chr8-90627286,TRUE,TMEM64,-,FALSE,TRUE,-0,NBN,-642561,-,MYC,-37108146,+,TCELL
