seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr13,42394610,42394883,274,-,Illumina,GTSP4721,pin25,1201,hg38,GTSP4721-3,Y4,1460,48,chr13-42394883,FALSE,LINC02341,+,FALSE,FALSE,-30007,FOXO1,-1728285,-,CDX2,-14425514,-,PBMC
chr15,50775306,50775918,613,+,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-3,Y4,1460,48,chr15+50775306,FALSE,SPPL2A,-,FALSE,FALSE,-9592,GABPB1,-419876,-,None.found,Inf,None.found,PBMC
chr15,50775306,50775958,653,+,Illumina,GTSP4721,pin25,4751,hg38,GTSP4721-3,Y4,1460,48,chr15+50775306,FALSE,SPPL2A,-,FALSE,FALSE,-9592,GABPB1,-419876,-,None.found,Inf,None.found,PBMC
chr12,51393416,51393918,503,+,Illumina,GTSP4721,pin25,6,hg38,GTSP4721-3,Y4,1460,48,chr12+51393416,TRUE,SLC4A8,+,FALSE,TRUE,0,CELA1,-46736,-,ETV6,39498013,+,PBMC
chr3,52454574,52455162,589,-,Illumina,GTSP4721,pin25,5180,hg38,GTSP4721-3,Y4,1460,48,chr3-52455162,FALSE,NISCH,+,FALSE,FALSE,-344,BAP1,-45056,-,None.found,Inf,None.found,PBMC
chrX,68505877,68506516,640,+,Illumina,GTSP4721,pin25,2,hg38,GTSP4721-3,Y4,1460,48,chrX+68505877,TRUE,YIPF6,+,FALSE,TRUE,0,STARD8,-141790,+,MTCP1,86558155,-,PBMC
chr16,70066658,70066762,105,+,Illumina,GTSP4721,pin25,36,hg38,GTSP4721-3,Y4,1460,48,chr16+70066658,FALSE,PDXDC2P-NPIPB14P,-,FALSE,FALSE,-709,NQO1,-339989,-,None.found,Inf,None.found,PBMC
chr11,71931151,71931190,40,+,Illumina,GTSP4721,pin25,7289,hg38,GTSP4721-3,Y4,1460,48,chr11+71931151,TRUE,RNF121,+,FALSE,TRUE,0,NUMA1,71711,-,CCND1,2276676,+,PBMC
chr17,73226631,73227081,451,-,Illumina,GTSP4721,pin25,14380,hg38,GTSP4721-3,Y4,1460,48,chr17-73227081,TRUE,FAM104A,-,FALSE,TRUE,0,SSTR2,55125,+,None.found,Inf,None.found,PBMC
chr1,75236555,75236662,108,+,Illumina,GTSP4721,pin25,1769,hg38,GTSP4721-3,Y4,1460,48,chr1+75236555,TRUE,SLC44A5,-,FALSE,FALSE,-0,ACADM,-487790,+,STIL,-27922407,-,PBMC
chr17,77404157,77404446,290,-,Illumina,GTSP4721,pin25,15044,hg38,GTSP4721-3,Y4,1460,48,chr17-77404446,TRUE,SEPT9,+,FALSE,FALSE,-0,SEPT9,-0,+,None.found,Inf,None.found,PBMC
chr12,88788445,88788795,351,+,Illumina,GTSP4721,pin25,6,hg38,GTSP4721-3,Y4,1460,48,chr12+88788445,FALSE,KITLG,-,FALSE,FALSE,-207971,KITLG,-207971,-,ETV6,76893042,+,PBMC
chr3,90706192,90706278,87,-,Illumina,GTSP4721,pin25,10479,hg38,GTSP4721-3,Y4,1460,48,chr3-90706278,FALSE,EPHA3,+,FALSE,FALSE,1224143,EPHA3,1224143,+,None.found,Inf,None.found,PBMC
chr13,99308992,99309466,475,+,Illumina,GTSP4721,pin25,510,hg38,GTSP4721-3,Y4,1460,48,chr13+99308992,TRUE,UBAC2,+,FALSE,TRUE,-0,RAP2A,1840993,+,CDX2,-71339623,-,PBMC
chr7,111081654,111081899,246,-,Illumina,GTSP4721,pin25,86,hg38,GTSP4721-3,Y4,1460,48,chr7-111081899,TRUE,IMMP2L,-,FALSE,TRUE,-0,NRCAM,-2625501,-,None.found,Inf,None.found,PBMC
chr9,128901046,128901906,861,-,Illumina,GTSP4721,pin25,20,hg38,GTSP4721-3,Y4,1460,48,chr9-128901906,TRUE,LRRC8A,+,FALSE,FALSE,-0,SET,205509,+,ABL1,-1811973,+,PBMC
chr2,160428143,160428411,269,-,Illumina,GTSP4721,pin25,18036,hg38,GTSP4721-3,Y4,1460,48,chr2-160428411,TRUE,RBMS1,-,FALSE,TRUE,0,GALNT5,3109919,+,BCL11A,-99874912,-,PBMC
chr2,170337080,170337277,198,-,Illumina,GTSP4721,pin25,43,hg38,GTSP4721-3,Y4,1460,48,chr2-170337277,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-974664,-,BCL11A,-109783778,-,PBMC
chr2,170366367,170366539,173,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-3,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr3,15798752,15798978,227,-,Illumina,GTSP4721,pin25,4054,hg38,GTSP4721-4,Y4,1460,48,chr3-15798978,TRUE,ANKRD28,-,FALSE,TRUE,0,XPC,-1620305,-,None.found,Inf,None.found,PBMC
chr17,27474727,27474915,189,+,Illumina,GTSP4721,pin25,16369,hg38,GTSP4721-4,Y4,1460,48,chr17+27474727,TRUE,KSR1,+,FALSE,TRUE,0,KSR1,0,+,None.found,Inf,None.found,PBMC
chr22,36208292,36208659,368,+,Illumina,GTSP4721,pin25,7473,hg38,GTSP4721-4,Y4,1460,48,chr22+36208292,FALSE,APOL4,-,FALSE,FALSE,-3458,MYH9,72983,-,BCR,12890254,+,PBMC
chr17,39863292,39863895,604,-,Illumina,GTSP4721,pin25,62,hg38,GTSP4721-4,Y4,1460,48,chr17-39863895,TRUE,IKZF3,-,FALSE,TRUE,0,IKZF3,0,-,None.found,Inf,None.found,PBMC
chr6,42047987,42048252,266,+,Illumina,GTSP4721,pin25,2228,hg38,GTSP4721-4,Y4,1460,48,chr6+42047987,TRUE,CCND3,-,FALSE,FALSE,0,CCND3,0,-,BRD2,9066481,+,PBMC
chrX,53438126,53438758,633,+,Illumina,GTSP4721,pin25,461,hg38,GTSP4721-4,Y4,1460,48,chrX+53438126,FALSE,HSD17B10,-,FALSE,FALSE,-3749,KDM5C,-212703,-,MTCP1,101625906,-,PBMC
chr20,56415683,56415797,115,-,Illumina,GTSP4721,pin25,181,hg38,GTSP4721-4,Y4,1460,48,chr20-56415797,TRUE,CASS4,+,FALSE,FALSE,0,AURKA,-23459,-,None.found,Inf,None.found,PBMC
chr15,60823256,60823300,45,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr15-60823300,TRUE,RORA,-,FALSE,TRUE,-0,GCNT3,1203288,+,None.found,Inf,None.found,PBMC
chr1,83489637,83489787,151,+,Illumina,GTSP4721,pin25,13117,hg38,GTSP4721-4,Y4,1460,48,chr1+83489637,FALSE,LINC01712,+,FALSE,TRUE,34865,ADGRL2,1495704,+,STIL,-36175489,-,PBMC
chr9,132191783,132192180,398,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191847,132192180,334,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191906,132192180,275,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191929,132192180,252,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132192048,132192180,133,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr4,151723974,151724145,172,+,Illumina,GTSP4721,pin25,13040,hg38,GTSP4721-4,Y4,1460,48,chr4+151723974,TRUE,GATB,-,FALSE,FALSE,0,FBXW7,597282,-,RAP1GDS1,53280112,+,PBMC
chr4,151723974,151724147,174,+,Illumina,GTSP4721,pin25,2,hg38,GTSP4721-4,Y4,1460,48,chr4+151723974,TRUE,GATB,-,FALSE,FALSE,0,FBXW7,597282,-,RAP1GDS1,53280112,+,PBMC
chr7,155200002,155200260,259,+,Illumina,GTSP4721,pin25,5671,hg38,GTSP4721-4,Y4,1460,48,chr7+155200002,FALSE,INSIG1,+,FALSE,TRUE,-97768,SHH,599980,-,None.found,Inf,None.found,PBMC
chr2,170366367,170366539,173,-,Illumina,GTSP4721,pin25,12746,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366371,170366539,169,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366385,170366539,155,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366391,170366539,149,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366405,170366539,135,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366410,170366539,130,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr2,170366426,170366539,114,-,Illumina,GTSP4721,pin25,1,hg38,GTSP4721-4,Y4,1460,48,chr2-170366539,TRUE,MYO3B,+,FALSE,FALSE,0,LRP2,-1003926,-,BCL11A,-109813040,-,PBMC
chr20,5357950,5358291,342,-,Illumina,GTSP4730,pin25,21423,hg38,GTSP4730-1,Y8,2920,96,chr20-5358291,FALSE,PROKR2,-,FALSE,TRUE,-41558,PCNA,-231668,-,None.found,Inf,None.found,PBMC
chr3,11765134,11765246,113,-,Illumina,GTSP4730,pin25,7740,hg38,GTSP4730-1,Y8,2920,96,chr3-11765246,FALSE,TAMM41,-,FALSE,TRUE,25194,PPARG,-522237,+,None.found,Inf,None.found,PBMC
chr3,16514982,16515318,337,+,Illumina,GTSP4730,pin25,12371,hg38,GTSP4730-1,Y8,2920,96,chr3+16514982,FALSE,RFTN1,-,FALSE,FALSE,-1266,SATB1,1830404,-,None.found,Inf,None.found,PBMC
chr5,16822343,16822750,408,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr5-16822750,TRUE,MYO10,-,FALSE,TRUE,0,FBXL7,882953,+,TLX3,-154486532,+,PBMC
chr1,24992717,24993031,315,+,Illumina,GTSP4730,pin25,542,hg38,GTSP4730-1,Y8,2920,96,chr1+24992717,FALSE,RUNX3,-,FALSE,FALSE,-27706,RUNX3,-27706,-,LCK,-7258520,+,PBMC
chr9,33158129,33158384,256,+,Illumina,GTSP4730,pin25,1421,hg38,GTSP4730-1,Y8,2920,96,chr9+33158129,TRUE,B4GALT1,-,FALSE,FALSE,0,BAG1,94340,-,JAK2,28029945,+,PBMC
chr19,44954230,44954383,154,+,Illumina,GTSP4730,pin25,1045,hg38,GTSP4730-1,Y8,2920,96,chr19+44954230,FALSE,CLPTM1,+,FALSE,TRUE,-353,RELB,-47217,+,JUND,-26672573,-,PBMC
chr20,51405787,51406314,528,-,Illumina,GTSP4730,pin25,277,hg38,GTSP4730-1,Y8,2920,96,chr20-51406314,TRUE,NFATC2,-,FALSE,TRUE,-0,NFATC2,-0,-,None.found,Inf,None.found,PBMC
chr11,56478556,56479057,502,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr11+56478556,FALSE,OR5M3,-,FALSE,FALSE,-8017,APLNR,755019,-,CCND1,-13162547,+,PBMC
chr10,68721416,68721513,98,+,Illumina,GTSP4730,pin25,785,hg38,GTSP4730-1,Y8,2920,96,chr10+68721416,TRUE,CCAR1,+,FALSE,TRUE,0,TET1,26933,+,TLX1,-32409886,+,PBMC
chrX,79162094,79162230,137,+,Illumina,GTSP4730,pin25,114,hg38,GTSP4730-1,Y8,2920,96,chrX+79162094,FALSE,GPR174,+,FALSE,TRUE,-8876,TBX22,-852660,+,MTCP1,75901938,-,PBMC
chr4,80009883,80010288,406,+,Illumina,GTSP4730,pin25,10469,hg38,GTSP4730-1,Y8,2920,96,chr4+80009883,TRUE,ANTXR2,-,FALSE,FALSE,0,FGF5,-256703,+,RAP1GDS1,-18251491,+,PBMC
chr14,83626972,83627338,367,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr14-83627338,FALSE,LINC02301,+,FALSE,FALSE,920512,SEL1L,-2093476,-,TCL1A,12082627,-,PBMC
chr4,89469961,89470165,205,+,Illumina,GTSP4730,pin25,5,hg38,GTSP4730-1,Y8,2920,96,chr4+89469961,FALSE,GPRIN3,-,FALSE,FALSE,-161950,SPP1,1486549,+,RAP1GDS1,-8791413,+,PBMC
chr4,89469961,89470167,207,+,Illumina,GTSP4730,pin25,11282,hg38,GTSP4730-1,Y8,2920,96,chr4+89469961,FALSE,GPRIN3,-,FALSE,FALSE,-161950,SPP1,1486549,+,RAP1GDS1,-8791413,+,PBMC
chr13,89490606,89490927,322,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr13+89490606,TRUE,LINC01040,-,FALSE,FALSE,0,MIR17,-1859997,+,CDX2,-61521237,-,PBMC
chr14,106012960,106013707,748,-,Illumina,GTSP4730,pin25,4,hg38,GTSP4730-1,Y8,2920,96,chr14-106013707,FALSE,ADAM6,-,FALSE,TRUE,-41437,ELK2AP,-340899,-,BCL11B,-6741993,-,PBMC
chr9,132191241,132191634,394,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191304,132191634,331,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191419,132191634,216,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191491,132191634,144,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191540,132191634,95,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191565,132191634,70,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191577,132191634,58,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-1,Y8,2920,96,chr9-132191634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr1,221776172,221776324,153,-,Illumina,GTSP4730,pin25,26,hg38,GTSP4730-1,Y8,2920,96,chr1-221776324,FALSE,DUSP10,-,FALSE,TRUE,-34147,DUSP10,-34147,-,PBX1,56890276,+,PBMC
chr7,618837,619163,327,-,Illumina,GTSP4730,pin25,834,hg38,GTSP4730-2,Y8,2920,96,chr7-619163,TRUE,PRKAR1B,-,FALSE,TRUE,-0,PDGFA,-99318,-,None.found,Inf,None.found,PBMC
chr20,4131497,4131786,290,+,Illumina,GTSP4730,pin25,96,hg38,GTSP4730-2,Y8,2920,96,chr20+4131497,FALSE,SMOX,+,FALSE,TRUE,-17280,CDC25B,325375,+,None.found,Inf,None.found,PBMC
chr8,29519902,29520093,192,+,Illumina,GTSP4730,pin25,6658,hg38,GTSP4730-2,Y8,2920,96,chr8+29519902,FALSE,DUSP4,-,FALSE,FALSE,-169151,WRN,-1513358,+,MYC,-98215530,+,PBMC
chr10,35194730,35195009,280,+,Illumina,GTSP4730,pin25,90,hg38,GTSP4730-2,Y8,2920,96,chr10+35194730,TRUE,CREM,+,FALSE,TRUE,-0,MAP3K8,4732896,+,BMI1,12863244,+,PBMC
chr22,36250664,36251198,535,-,Illumina,GTSP4730,pin25,62,hg38,GTSP4730-2,Y8,2920,96,chr22-36251198,FALSE,APOL1,+,FALSE,FALSE,-1871,MYH9,30077,-,BCR,12933160,+,PBMC
chr6,37183135,37183526,392,+,Illumina,GTSP4730,pin25,157,hg38,GTSP4730-2,Y8,2920,96,chr6+37183135,FALSE,PIM1,+,FALSE,TRUE,7706,PIM1,7706,+,BRD2,4201629,+,PBMC
chr3,50593671,50593705,35,+,Illumina,GTSP4730,pin25,5357,hg38,GTSP4730-2,Y8,2920,96,chr3+50593671,FALSE,HEMK1,+,FALSE,TRUE,8679,RASSF1,-252734,-,None.found,Inf,None.found,PBMC
chr13,52159750,52159808,59,+,Illumina,GTSP4730,pin25,477,hg38,GTSP4730-2,Y8,2920,96,chr13+52159750,TRUE,NEK3,-,TRUE,FALSE,0,INTS6,-706610,-,CDX2,-24190381,-,PBMC
chr17,58335071,58335782,712,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-2,Y8,2920,96,chr17-58335782,TRUE,TSPOAP1-AS1,+,FALSE,FALSE,0,MIR142,-4463,-,None.found,Inf,None.found,PBMC
chr9,68973444,68973682,239,+,Illumina,GTSP4730,pin25,5,hg38,GTSP4730-2,Y8,2920,96,chr9+68973444,TRUE,"PIP5K1B,LOC101927069","+,-",FALSE,FALSE,0,TJP2,-147818,+,TAL2,-36689011,+,PBMC
chr8,101107290,101107884,595,-,Illumina,GTSP4730,pin25,14,hg38,GTSP4730-2,Y8,2920,96,chr8-101107884,FALSE,FLJ42969,+,FALSE,FALSE,31632,COX6C,-1213869,-,MYC,-26627548,+,PBMC
chr6,118811175,118811267,93,-,Illumina,GTSP4730,pin25,3651,hg38,GTSP4730-2,Y8,2920,96,chr6-118811267,FALSE,MCM9,-,FALSE,TRUE,2180,GOPC,-1208724,-,NKAIN2,-4992577,+,PBMC
chr11,121453426,121453572,147,+,Illumina,GTSP4730,pin25,207,hg38,GTSP4730-2,Y8,2920,96,chr11+121453426,TRUE,SORL1,+,FALSE,TRUE,0,SORL1,0,+,PICALM,-35383544,-,PBMC
chr6,162131117,162131328,212,-,Illumina,GTSP4730,pin25,287,hg38,GTSP4730-2,Y8,2920,96,chr6-162131328,TRUE,PRKN,-,FALSE,TRUE,0,IGF2R,2019823,+,NKAIN2,37305687,+,PBMC
chr1,198672829,198672905,77,+,Illumina,GTSP4730,pin25,7,hg38,GTSP4730-2,Y8,2920,96,chr1+198672829,TRUE,PTPRC,+,FALSE,TRUE,0,ASPM,-1526134,-,PBX1,33786781,+,PBMC
chr1,236798613,236798965,353,+,Illumina,GTSP4730,pin25,870,hg38,GTSP4730-2,Y8,2920,96,chr1+236798613,TRUE,MTR,+,FALSE,TRUE,0,RBM34,-1636996,-,PBX1,71912565,+,PBMC
chr1,930731,931122,392,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr1,930731,931122,392,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr19,5621790,5622329,540,+,Illumina,GTSP4730,pin25,30,hg38,GTSP4730-3,Y8,2920,96,chr19+5621790,TRUE,SAFB2,-,FALSE,FALSE,0,RFX2,371372,-,TCF3,-3969460,-,PBMC
chr18,13611719,13612096,378,+,Illumina,GTSP4730,pin25,2094,hg38,GTSP4730-3,Y8,2920,96,chr18+13611719,TRUE,LDLRAD4,+,TRUE,TRUE,-0,MC2R,270323,-,BCL2,49511625,-,PBMC
chr16,22605762,22606195,434,+,Illumina,GTSP4730,pin25,14,hg38,GTSP4730-3,Y8,2920,96,chr16+22605762,FALSE,LOC653786,+,FALSE,TRUE,28896,UQCRC2,622101,+,None.found,Inf,None.found,PBMC
chr7,26632898,26632956,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr7+26632898,FALSE,C7orf71,+,FALSE,TRUE,-4971,HNRNPA2B1,-432104,-,None.found,Inf,None.found,PBMC
chr13,30794980,30795368,389,-,Illumina,GTSP4730,pin25,649,hg38,GTSP4730-3,Y8,2920,96,chr13-30795368,FALSE,LINC00398,+,FALSE,FALSE,-7836,HMGB1,-177770,-,CDX2,-2825999,-,PBMC
chr21,34940719,34941062,344,-,Illumina,GTSP4730,pin25,54,hg38,GTSP4730-3,Y8,2920,96,chr21-34941062,TRUE,RUNX1,-,FALSE,TRUE,0,RUNX1,0,-,RUNX1,0,-,PBMC
chr4,35650962,35651020,59,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr4-35651020,FALSE,ARAP2,-,FALSE,TRUE,354382,ARAP2,354382,-,RAP1GDS1,-62610354,+,PBMC
chr2,39218138,39218241,104,+,Illumina,GTSP4730,pin25,1621,hg38,GTSP4730-3,Y8,2920,96,chr2+39218138,TRUE,CDKL4,-,FALSE,FALSE,0,EIF2AK2,-2061090,-,BCL11A,21233027,-,PBMC
chr7,39438004,39438062,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr7+39438004,TRUE,POU6F2,+,FALSE,TRUE,-0,POU6F2,-0,+,None.found,Inf,None.found,PBMC
chr4,44824935,44824993,59,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr4-44824993,FALSE,GNPDA2,-,FALSE,TRUE,-98358,PHOX2B,-3076022,-,RAP1GDS1,-53436381,+,PBMC
chrX,45904105,45904230,126,+,Illumina,GTSP4730,pin25,2,hg38,GTSP4730-3,Y8,2920,96,chrX+45904105,FALSE,LOC401585,-,FALSE,FALSE,-52614,MIR222,-156980,-,MTCP1,109159927,-,PBMC
chr12,48077641,48077699,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr12+48077641,TRUE,SENP1,-,FALSE,FALSE,0,CCNT1,610815,-,ETV6,36182238,+,PBMC
chr15,50555942,50556143,202,+,Illumina,GTSP4730,pin25,178,hg38,GTSP4730-3,Y8,2920,96,chr15+50555942,FALSE,TRPM7,-,FALSE,FALSE,1214,GABPB1,-200512,-,None.found,Inf,None.found,PBMC
chr12,51391165,51391347,183,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr12-51391347,TRUE,"GALNT6,SLC4A8","-,+",TRUE,FALSE,-0,CELA1,-44667,-,ETV6,39495944,+,PBMC
chr12,51391170,51391347,178,-,Illumina,GTSP4730,pin25,5555,hg38,GTSP4730-3,Y8,2920,96,chr12-51391347,TRUE,"GALNT6,SLC4A8","-,+",TRUE,FALSE,-0,CELA1,-44667,-,ETV6,39495944,+,PBMC
chr10,62852732,62853027,296,+,Illumina,GTSP4730,pin25,7,hg38,GTSP4730-3,Y8,2920,96,chr10+62852732,FALSE,EGR2,-,FALSE,FALSE,-33564,EGR2,-33564,-,TLX1,-38278570,+,PBMC
chr2,64723177,64723285,109,-,Illumina,GTSP4730,pin25,788,hg38,GTSP4730-3,Y8,2920,96,chr2-64723285,FALSE,SERTAD2,-,FALSE,TRUE,-69372,RAB1A,363567,-,BCL11A,-4169786,-,PBMC
chr3,65217733,65217791,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr3+65217733,FALSE,MAGI1,-,FALSE,FALSE,136496,LRIG1,1161062,-,None.found,Inf,None.found,PBMC
chr5,66829729,66830039,311,+,Illumina,GTSP4730,pin25,7,hg38,GTSP4730-3,Y8,2920,96,chr5+66829729,TRUE,MAST4,+,FALSE,TRUE,0,PIK3R1,-1386025,+,TLX3,-104479553,+,PBMC
chr6,80454662,80454739,78,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr6-80454739,FALSE,BCKDHB,+,FALSE,FALSE,108468,SH3BGRL2,751068,+,NKAIN2,-43349105,+,PBMC
chr6,80454664,80454739,76,-,Illumina,GTSP4730,pin25,8926,hg38,GTSP4730-3,Y8,2920,96,chr6-80454739,FALSE,BCKDHB,+,FALSE,FALSE,108468,SH3BGRL2,751068,+,NKAIN2,-43349105,+,PBMC
chr17,80856290,80856520,231,-,Illumina,GTSP4730,pin25,4,hg38,GTSP4730-3,Y8,2920,96,chr17-80856520,TRUE,RPTOR,+,FALSE,FALSE,-0,RNF213,457733,+,None.found,Inf,None.found,PBMC
chr12,89392077,89392289,213,+,Illumina,GTSP4730,pin25,540,hg38,GTSP4730-3,Y8,2920,96,chr12+89392077,FALSE,POC1B,-,FALSE,FALSE,27639,KITLG,-811603,-,ETV6,77496674,+,PBMC
chr10,99672077,99672281,205,+,Illumina,GTSP4730,pin25,3386,hg38,GTSP4730-3,Y8,2920,96,chr10+99672077,TRUE,ENTPD7,+,FALSE,TRUE,0,PAX2,-1063630,+,TLX1,-1459225,+,PBMC
chr1,101889548,101889606,59,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr1-101889606,TRUE,"OLFM3,DNAJA1P5","-,+",FALSE,FALSE,-0,COL11A1,986859,-,STIL,-54575458,-,PBMC
chr9,128100500,128100647,148,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr9+128100500,TRUE,SLC25A25,+,FALSE,TRUE,-0,SPTAN1,-452056,+,ABL1,-2613379,+,PBMC
chr9,132192037,132192180,144,-,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr2,166935472,166935530,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr2+166935472,TRUE,XIRP2,+,FALSE,TRUE,0,LRP2,2191635,-,BCL11A,-106381973,-,PBMC
chr4,184320161,184320214,54,-,Illumina,GTSP4730,pin25,8326,hg38,GTSP4730-3,Y8,2920,96,chr4-184320214,FALSE,LINC02363,-,FALSE,TRUE,20815,ING2,807785,+,RAP1GDS1,85876352,+,PBMC
chr1,184870278,184870746,469,+,Illumina,GTSP4730,pin25,6076,hg38,GTSP4730-3,Y8,2920,96,chr1+184870278,TRUE,FAM129A,-,FALSE,FALSE,-0,RGL1,941726,+,PBX1,19984230,+,PBMC
chr4,188478051,188478109,59,+,Illumina,GTSP4730,pin25,1,hg38,GTSP4730-3,Y8,2920,96,chr4+188478051,TRUE,LINC01060,+,FALSE,TRUE,0,DUX4,-1695721,+,RAP1GDS1,90034189,+,PBMC
