posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/Y8,patient
chr20-46950585,0,0,0,0,0,0,1,0,pin25
chr20-48738571,0,0,0,0,0,0,1,0,pin25
chr20-49593116,0,0,0,0,0,0,1,0,pin25
chr20-49595470,0,0,0,0,0,0,1,0,pin25
chr20-49595588,0,0,1,0,0,0,0,0,pin25
chr20-49747886,0,0,0,0,0,0,1,0,pin25
chr20-50440463,0,0,0,0,0,0,1,0,pin25
chr20-50444231,0,0,0,0,0,0,1,0,pin25
chr20-51406314,0,0,0,0,0,1,0,0,pin25
chr20-51498371,0,0,1,0,0,0,0,0,pin25
chr20-51525387,0,0,0,0,0,0,1,0,pin25
chr20-51716399,0,0,0,0,0,0,1,0,pin25
chr20-5358291,0,0,0,0,0,1,0,0,pin25
chr20-53830629,0,1,0,0,0,0,0,0,pin25
chr20-5593599,0,1,0,0,0,0,0,0,pin25
chr20-56415797,0,0,0,0,1,0,0,0,pin25
chr20-56428474,0,0,0,0,0,0,1,0,pin25
chr20-63980741,0,0,0,1,0,0,0,0,pin25
chr20-8213716,0,0,0,0,0,0,1,0,pin25
chr20+13397755,0,0,0,0,0,0,1,0,pin25
chr20+13430049,0,1,0,0,0,0,0,0,pin25
chr20+13432060,0,0,0,0,0,0,1,0,pin25
chr20+1624534,0,0,0,0,0,0,1,0,pin25
chr20+1668789,0,0,1,0,0,0,0,0,pin25
chr20+1673409,0,0,0,0,0,0,1,0,pin25
chr20+17970508,0,0,1,0,0,0,0,0,pin25
chr20+20486696,0,0,0,0,0,0,1,0,pin25
chr20+23358664,0,0,0,0,0,0,1,0,pin25
chr20+23873888,0,0,0,1,0,0,0,0,pin25
chr20+2871547,0,0,0,0,0,0,1,0,pin25
chr20+3012128,0,1,0,0,0,0,0,0,pin25
chr20+32356617,0,0,0,0,0,0,1,0,pin25
chr20+34571202,0,0,0,0,0,0,1,0,pin25
chr20+35664127,0,1,0,0,0,0,0,0,pin25
chr20+36972129,0,1,0,0,0,0,0,0,pin25
chr20+3890276,0,2,0,0,0,0,0,0,pin25
chr20+41232681,0,0,1,0,0,0,0,0,pin25
chr20+4131497,0,0,0,0,0,1,0,0,pin25
chr20+44494129,0,1,0,0,0,0,0,0,pin25
chr20+47485792,0,0,0,0,0,0,1,0,pin25
chr20+47607860,0,1,0,0,0,0,0,0,pin25
chr20+4815605,0,0,0,0,0,0,1,0,pin25
chr20+4948033,0,1,0,0,0,0,0,0,pin25
chr20+49591733,0,0,1,0,0,0,0,0,pin25
chr20+49595714,0,1,0,0,0,0,0,0,pin25
chr20+50148210,0,0,1,0,0,0,0,0,pin25
chr20+50517181,0,1,0,0,0,0,0,0,pin25
chr20+51059577,0,1,0,0,0,0,0,0,pin25
chr20+52438446,0,1,0,0,0,0,0,0,pin25
chr20+53609725,0,0,0,0,0,0,1,0,pin25
chr20+53750710,0,0,0,0,0,0,1,0,pin25
chr20+53884570,0,0,0,0,0,0,1,0,pin25
chr20+53915279,0,0,0,0,0,0,1,0,pin25
chr20+5593629,0,0,0,0,0,0,1,0,pin25
chr20+5609091,0,0,0,0,0,0,1,0,pin25
chr20+56422277,0,0,1,0,0,0,0,0,pin25
chr20+5644913,0,0,0,0,0,0,1,0,pin25
chr20+8456225,0,0,0,0,0,0,1,0,pin25
chr21-14026098,0,1,0,0,0,0,0,0,pin25
chr21-14086554,0,0,0,0,0,0,1,0,pin25
chr21-14529754,0,0,0,0,0,0,1,0,pin25
chr21-14532723,0,0,0,0,0,0,1,0,pin25
chr21-21200220,0,0,0,0,0,0,1,0,pin25
chr21-21214639,0,1,0,0,0,0,0,0,pin25
chr21-25735241,0,1,0,0,0,0,0,0,pin25
chr21-26512271,0,0,1,0,0,0,0,0,pin25
chr21-29018813,0,0,0,0,0,0,1,0,pin25
chr21-29019870,0,0,0,1,0,0,0,0,pin25
chr21-29078999,0,0,0,0,0,0,1,0,pin25
chr21-30174814,0,0,0,0,0,0,1,0,pin25
chr21-31132581,0,0,1,0,0,0,0,0,pin25
chr21-31183124,0,0,0,0,0,0,1,0,pin25
chr21-31183231,0,0,0,0,0,0,1,0,pin25
chr21-33245232,0,0,0,0,0,0,1,0,pin25
chr21-34525661,0,1,0,0,0,0,0,0,pin25
chr21-34936291,0,1,0,0,0,0,0,0,pin25
chr21-34941062,0,0,0,0,0,1,0,0,pin25
chr21-37187052,0,0,0,0,0,0,1,0,pin25
chr21-37368672,0,0,0,0,0,0,1,0,pin25
chr21-38221572,0,0,0,0,0,0,1,0,pin25
chr21-38239862,0,0,0,0,0,0,1,0,pin25
chr21-38244607,0,0,0,0,0,0,1,0,pin25
chr21-38839343,0,0,0,0,0,0,1,0,pin25
chr21-38978897,0,0,0,0,0,0,1,0,pin25
chr21-42401097,0,0,0,0,0,0,0,1,pin25
chr21-42413979,0,0,0,0,0,0,1,0,pin25
chr21-42904758,0,0,1,0,0,0,0,0,pin25
chr21-44145785,0,0,0,0,0,0,1,0,pin25
chr21-44881761,0,0,0,0,0,0,1,0,pin25
chr21-44923659,0,0,0,0,0,0,1,0,pin25
chr21-5103433,0,0,1,0,0,0,0,0,pin25
chr21+14481750,0,0,1,0,0,0,0,0,pin25
chr21+14547116,0,0,1,0,0,0,0,0,pin25
chr21+28987724,0,0,1,0,0,0,0,0,pin25
chr21+29019974,0,0,0,0,0,0,1,0,pin25
chr21+29347795,0,0,0,0,0,0,1,0,pin25
chr21+33951510,0,0,0,0,0,0,1,0,pin25
chr21+34072620,0,0,0,0,0,0,1,0,pin25
chr21+34907375,0,0,0,0,0,0,1,0,pin25
chr21+34941763,0,1,0,0,0,0,0,0,pin25
chr21+35040910,0,0,0,0,0,0,1,0,pin25
chr21+35046712,1,0,0,0,0,0,0,0,pin25
chr21+35343131,0,0,1,0,0,0,0,0,pin25
chr21+36082287,0,1,0,0,0,0,0,0,pin25
chr21+38306454,0,0,0,0,0,0,1,0,pin25
chr21+38960699,0,0,0,0,0,0,1,0,pin25
chr21+42369307,0,1,0,0,0,0,0,0,pin25
chr21+42375455,0,1,0,0,0,0,0,0,pin25
chr21+42414142,0,0,0,0,0,0,1,0,pin25
chr21+43782774,1,0,0,0,0,0,0,0,pin25
chr21+44158483,0,0,1,0,0,0,0,0,pin25
chr21+45816695,0,1,0,0,0,0,0,0,pin25
chr22-17637927,0,0,0,2,0,0,0,0,pin25
chr22-18559796,0,0,0,0,0,0,1,0,pin25
chr22-20023441,0,0,1,0,0,0,0,0,pin25
chr22-20475367,0,0,0,0,0,0,1,0,pin25
chr22-22210272,0,0,0,0,0,0,1,0,pin25
chr22-23704418,0,0,1,0,0,0,0,0,pin25
chr22-24603088,0,0,0,0,0,0,1,0,pin25
chr22-25750733,0,0,0,0,0,0,1,0,pin25
chr22-26659385,0,0,0,0,0,0,1,0,pin25
chr22-27923852,0,0,0,0,0,0,1,0,pin25
chr22-30189782,0,0,0,1,0,0,0,0,pin25
chr22-30744157,0,0,0,0,0,0,1,0,pin25
chr22-31537620,0,1,0,0,0,0,0,0,pin25
chr22-31538122,0,0,1,0,0,0,0,0,pin25
chr22-35053173,0,0,0,0,0,0,1,0,pin25
chr22-35647735,0,0,0,0,0,0,1,0,pin25
chr22-36249551,0,0,0,1,0,0,0,0,pin25
chr22-36251198,0,0,0,0,0,1,0,0,pin25
chr22-36365544,0,0,0,0,0,0,1,0,pin25
chr22-36454557,0,0,0,0,0,0,1,0,pin25
chr22-36454885,0,0,0,0,0,0,1,0,pin25
chr22-36858149,0,1,0,0,0,0,0,0,pin25
chr22-36862647,0,0,0,0,0,0,1,0,pin25
chr22-36863001,0,0,0,0,0,0,1,0,pin25
chr22-37087916,0,0,1,0,0,0,0,0,pin25
chr22-37281636,0,1,0,0,0,0,0,0,pin25
chr22-37284584,0,0,1,0,0,0,0,0,pin25
chr22-38971550,0,0,0,0,0,0,1,0,pin25
chr22-39067191,0,1,0,0,0,0,0,0,pin25
chr22-39068479,0,0,1,0,0,0,0,0,pin25
chr22-39928073,0,1,0,0,0,0,0,0,pin25
chr22-40857919,0,0,0,0,0,0,1,0,pin25
chr22-41200260,0,0,1,0,0,0,0,0,pin25
chr22-41412710,0,0,1,0,0,0,0,0,pin25
chr22-46067228,0,0,0,0,0,0,1,0,pin25
chr22-46593291,0,0,0,0,0,0,1,0,pin25
chr22-46614692,0,0,0,0,0,0,1,0,pin25
chr22-50186726,0,0,0,1,0,0,0,0,pin25
chr22+10659621,0,0,0,0,0,1,0,0,pin25
chr22+20551592,0,0,0,1,0,0,0,0,pin25
chr22+25737908,0,1,0,0,0,0,0,0,pin25
chr22+25751898,0,0,0,0,0,0,1,0,pin25
chr22+28397206,0,0,0,0,0,0,1,0,pin25
chr22+29267091,0,0,0,0,0,0,1,0,pin25
chr22+31533327,0,0,1,0,0,0,0,0,pin25
chr22+31538491,0,0,0,0,0,0,1,0,pin25
chr22+31750516,0,0,0,0,0,0,1,0,pin25
chr22+32137489,0,0,0,0,0,0,1,0,pin25
chr22+35302444,0,1,0,0,0,0,0,0,pin25
chr22+36208292,0,0,0,0,1,0,0,0,pin25
chr22+36253255,0,0,0,0,0,0,1,0,pin25
chr22+36370061,0,0,1,0,0,0,0,0,pin25
chr22+36378025,0,0,0,0,0,0,1,0,pin25
chr22+36455669,0,0,0,0,0,0,1,0,pin25
chr22+36777956,0,0,0,0,0,0,1,0,pin25
chr22+36781609,1,0,0,0,0,0,0,0,pin25
chr22+36887013,0,0,0,0,0,0,1,0,pin25
chr22+37061721,0,0,0,1,0,0,0,0,pin25
chr22+37080846,0,0,0,0,0,0,1,0,pin25
chr22+37082632,0,0,0,0,0,0,1,0,pin25
chr22+37149227,0,0,0,1,0,0,0,0,pin25
chr22+37275810,0,1,0,0,0,0,0,0,pin25
chr22+38318111,0,0,0,0,0,0,1,0,pin25
chr22+38571265,0,0,0,0,0,0,1,0,pin25
chr22+39090359,0,0,0,0,0,0,1,0,pin25
chr22+39919919,0,0,0,0,0,0,1,0,pin25
chr22+40214686,0,0,0,0,0,0,1,0,pin25
chr22+41286114,0,0,1,0,0,0,0,0,pin25
chr22+42936594,0,0,0,0,0,0,1,0,pin25
chr22+46791734,0,0,0,1,0,0,0,0,pin25
chr22+49939272,0,0,0,0,0,0,1,0,pin25
chr22+50530948,0,0,0,0,0,0,1,0,pin25
chr22+50666606,0,0,1,0,0,0,0,0,pin25
chr3-100072276,0,0,1,0,0,0,0,0,pin25
chr3-100708661,0,0,1,0,0,0,0,0,pin25
chr3-101991281,0,0,1,0,0,0,0,0,pin25
chr3-10438258,0,0,0,0,0,0,1,0,pin25
chr3-105753894,0,0,0,0,0,1,0,0,pin25
chr3-106184650,0,0,0,0,0,0,1,0,pin25
chr3-106337484,0,0,0,0,0,0,1,0,pin25
chr3-107647655,0,0,0,0,0,0,1,0,pin25
chr3-111610870,0,1,0,0,0,0,0,0,pin25
chr3-114218282,0,1,0,0,0,0,0,0,pin25
chr3-114219664,0,0,0,0,0,0,1,0,pin25
chr3-114229953,0,0,1,0,0,0,0,0,pin25
chr3-11765246,0,0,0,0,0,1,0,0,pin25
chr3-119185242,0,0,0,0,0,0,1,0,pin25
chr3-119629398,0,0,0,0,0,0,1,0,pin25
chr3-121652413,0,0,0,0,0,0,1,0,pin25
chr3-12179955,0,1,0,0,0,0,0,0,pin25
chr3-127598883,0,0,0,0,0,0,1,0,pin25
chr3-129576523,0,0,0,0,0,0,1,0,pin25
chr3-13889729,0,0,1,0,0,0,0,0,pin25
chr3-141235637,0,0,1,0,0,0,0,0,pin25
chr3-149225013,0,0,1,0,0,0,0,0,pin25
chr3-150603124,0,0,1,0,0,0,0,0,pin25
chr3-151203952,0,0,0,0,0,0,1,0,pin25
chr3-151208343,0,0,0,0,0,0,1,0,pin25
chr3-151208431,0,0,0,0,0,0,1,0,pin25
chr3-154324791,0,1,0,0,0,0,0,0,pin25
chr3-15635920,0,0,0,0,0,0,1,0,pin25
chr3-156673256,0,0,0,0,0,0,1,0,pin25
chr3-156819741,0,0,0,0,0,0,1,0,pin25
chr3-15798978,0,0,0,0,1,0,0,0,pin25
chr3-168006386,0,0,0,0,0,0,1,0,pin25
chr3-171256480,0,0,0,0,0,0,1,0,pin25
chr3-172531812,0,0,0,0,0,0,1,0,pin25
chr3-178000380,0,0,0,0,0,0,1,0,pin25
chr3-184813755,0,0,0,0,0,0,1,0,pin25
chr3-18558221,0,0,0,0,0,0,1,0,pin25
chr3-18657090,0,1,0,0,0,0,0,0,pin25
chr3-187024841,0,0,2,0,0,0,0,0,pin25
chr3-18740258,0,0,0,1,0,0,0,0,pin25
chr3-187778446,0,0,0,0,0,0,1,0,pin25
chr3-189130967,0,1,0,0,0,0,0,0,pin25
chr3-189305816,0,1,0,0,0,0,0,0,pin25
chr3-189305826,0,1,0,0,0,0,0,0,pin25
chr3-190565306,0,1,0,0,0,0,0,0,pin25
chr3-197656774,0,0,0,0,1,0,0,0,pin25
chr3-30643573,0,0,0,0,0,0,1,0,pin25
chr3-31758585,0,0,1,0,0,0,0,0,pin25
chr3-33049294,0,1,0,0,0,0,0,0,pin25
chr3-39327783,0,0,0,0,0,0,1,0,pin25
chr3-45690107,0,1,0,0,0,0,0,0,pin25
chr3-46019499,0,0,0,1,0,0,0,0,pin25
chr3-46285127,0,1,0,0,0,0,0,0,pin25
chr3-4826535,0,0,0,0,0,0,1,0,pin25
chr3-4838007,0,0,1,0,0,0,0,0,pin25
chr3-4867742,0,0,0,0,0,0,1,0,pin25
chr3-48937314,0,0,0,1,0,0,0,0,pin25
chr3-5021056,0,0,0,0,0,0,1,0,pin25
chr3-50491706,0,0,0,0,0,0,1,0,pin25
chr3-52314333,0,0,0,1,0,0,0,0,pin25
chr3-52455162,0,0,0,0,1,0,0,0,pin25
chr3-52683685,0,1,0,0,0,0,0,0,pin25
chr3-56785075,0,1,0,0,0,0,0,0,pin25
chr3-59361840,0,1,0,0,0,0,0,0,pin25
chr3-60363608,0,0,0,0,0,0,1,0,pin25
chr3-66301031,0,0,0,0,0,0,1,0,pin25
chr3-66303518,0,0,0,1,0,0,0,0,pin25
chr3-69065098,0,0,0,1,0,0,0,0,pin25
chr3-69327897,0,0,0,0,0,0,1,0,pin25
chr3-69328098,0,0,1,0,0,0,0,0,pin25
chr3-72311927,0,1,0,0,0,0,0,0,pin25
chr3-86084508,0,0,1,0,0,0,0,0,pin25
chr3-90706278,0,0,0,0,1,0,0,0,pin25
chr3-9792223,0,0,0,0,0,0,1,0,pin25
chr3+10190217,0,0,0,0,0,0,1,0,pin25
chr3+10193743,0,0,0,0,0,0,1,0,pin25
chr3+105828500,0,0,0,0,0,0,1,0,pin25
chr3+106177623,0,0,1,0,0,0,0,0,pin25
chr3+106230865,0,0,0,0,0,0,1,0,pin25
chr3+106335915,0,0,0,0,0,0,1,0,pin25
chr3+111364116,0,0,1,0,0,0,0,0,pin25
chr3+111598229,0,0,0,0,0,0,1,0,pin25
chr3+116847253,0,0,1,0,0,0,0,0,pin25
chr3+118596204,0,0,0,0,0,0,1,0,pin25
chr3+118952285,0,0,0,0,0,0,1,0,pin25
chr3+121998583,0,1,0,0,0,0,0,0,pin25
chr3+126608714,0,0,0,0,0,0,1,0,pin25
chr3+126912490,0,0,1,0,0,0,0,0,pin25
chr3+129231284,0,0,1,0,0,0,0,0,pin25
chr3+129441418,0,0,0,0,0,0,1,0,pin25
chr3+130799878,0,0,0,0,1,0,0,0,pin25
chr3+141549103,0,0,0,0,0,0,1,0,pin25
chr3+143001055,0,1,0,0,0,0,0,0,pin25
chr3+143307567,0,0,0,0,0,0,1,0,pin25
chr3+148990908,0,0,0,0,0,0,1,0,pin25
chr3+150783497,0,0,0,0,0,0,1,0,pin25
chr3+151203733,0,1,0,0,0,0,0,0,pin25
chr3+151206252,0,0,0,1,0,0,0,0,pin25
chr3+16292297,0,0,0,0,0,0,1,0,pin25
chr3+16295763,0,0,0,0,0,0,1,0,pin25
chr3+16514982,0,0,0,0,0,1,0,0,pin25
chr3+169114154,0,0,0,0,0,0,1,0,pin25
chr3+169943419,0,1,0,0,0,0,0,0,pin25
chr3+170056752,0,0,0,0,0,0,1,0,pin25
chr3+171247039,0,0,0,0,0,0,1,0,pin25
chr3+172518388,0,0,0,0,0,0,1,0,pin25
chr3+174066481,1,0,0,0,0,0,0,0,pin25
chr3+182965808,0,0,0,0,0,0,1,0,pin25
chr3+183210718,0,1,0,0,0,0,0,0,pin25
chr3+185298538,0,0,0,0,0,0,1,0,pin25
chr3+18725110,0,0,0,0,0,0,1,0,pin25
chr3+187998672,0,0,1,0,0,0,0,0,pin25
chr3+188439881,0,0,0,0,0,0,1,0,pin25
chr3+190569316,0,0,0,0,0,0,1,0,pin25
chr3+194100795,0,0,0,0,0,0,1,0,pin25
chr3+195265312,0,0,1,0,0,0,0,0,pin25
chr3+195691199,0,0,0,0,0,0,1,0,pin25
chr3+195804960,0,1,0,0,0,0,0,0,pin25
chr3+197656741,0,0,0,0,0,0,1,0,pin25
chr3+197657096,0,0,0,0,0,0,1,0,pin25
chr3+20784611,0,0,0,0,0,0,1,0,pin25
chr3+23917218,0,0,1,0,0,0,0,0,pin25
chr3+31758523,0,0,0,0,0,0,1,0,pin25
chr3+31773762,0,0,0,0,0,0,1,0,pin25
chr3+33418782,0,0,1,0,0,0,0,0,pin25
chr3+37501042,0,0,0,0,0,0,1,0,pin25
chr3+39323925,0,0,0,0,0,0,1,0,pin25
chr3+4826243,0,1,0,0,0,0,0,0,pin25
chr3+4838088,0,1,0,0,0,0,0,0,pin25
chr3+4889000,0,0,0,0,0,0,1,0,pin25
chr3+49428841,0,0,0,0,0,0,1,0,pin25
chr3+50570673,0,1,0,0,0,0,0,0,pin25
chr3+50591224,0,0,0,4,0,0,0,0,pin25
chr3+50593671,0,0,0,0,0,1,0,0,pin25
chr3+50595967,0,0,0,0,0,0,1,0,pin25
chr3+5144644,0,0,0,1,0,0,0,0,pin25
chr3+52279550,0,0,0,0,0,0,1,0,pin25
chr3+56292789,0,0,0,1,0,0,0,0,pin25
chr3+56557569,0,0,0,0,0,0,1,0,pin25
chr3+56791311,0,1,0,0,0,0,0,0,pin25
chr3+58271952,0,0,0,0,0,0,1,0,pin25
chr3+63968953,0,0,0,0,0,0,1,0,pin25
chr3+65217733,0,0,0,0,0,1,0,0,pin25
chr3+66301341,0,0,0,0,0,0,1,0,pin25
chr3+69093922,0,0,0,0,0,0,1,0,pin25
chr3+98002590,0,0,1,0,0,0,0,0,pin25
chr4-10182312,0,0,0,0,0,0,1,0,pin25
chr4-102987390,0,0,0,0,0,0,1,0,pin25
chr4-108140862,0,0,0,0,0,0,1,0,pin25
chr4-112271723,0,1,0,0,0,0,0,0,pin25
chr4-118280376,0,0,1,0,0,0,0,0,pin25
chr4-122617609,0,0,0,0,0,0,1,0,pin25
chr4-13075304,0,0,0,0,1,0,0,0,pin25
chr4-139859966,0,0,0,0,0,0,1,0,pin25
chr4-142406012,0,0,0,0,0,0,1,0,pin25
chr4-145620159,0,0,0,0,0,0,1,0,pin25
chr4-147793253,0,1,0,0,0,0,0,0,pin25
chr4-147799425,0,0,0,0,0,0,1,0,pin25
chr4-151098431,0,0,1,0,0,0,0,0,pin25
chr4-153497940,0,0,0,0,0,0,1,0,pin25
chr4-153530318,0,0,1,0,0,0,0,0,pin25
chr4-158824874,0,0,0,0,0,0,1,0,pin25
chr4-169270539,0,0,0,0,0,0,1,0,pin25
chr4-173370312,0,0,0,0,0,0,1,0,pin25
chr4-17513135,0,0,0,0,0,0,1,0,pin25
chr4-184320214,0,0,0,0,0,1,0,0,pin25
chr4-184650423,0,0,0,0,0,0,1,0,pin25
chr4-22501188,0,0,0,0,0,0,1,0,pin25
chr4-25939438,0,0,0,0,0,0,1,0,pin25
chr4-26085092,0,0,0,0,0,0,1,0,pin25
chr4-26151536,0,0,1,0,0,0,0,0,pin25
chr4-35651020,0,0,0,0,0,1,0,0,pin25
chr4-36243075,0,0,0,0,0,0,1,0,pin25
chr4-36320068,0,0,0,0,0,0,1,0,pin25
chr4-37633200,0,0,1,0,0,0,0,0,pin25
chr4-38984280,0,0,0,0,0,0,1,0,pin25
chr4-39613782,0,0,0,0,0,0,1,0,pin25
chr4-40192437,0,1,0,0,0,0,0,0,pin25
chr4-40284440,0,0,1,0,0,0,0,0,pin25
chr4-4440205,0,0,0,0,0,0,1,0,pin25
chr4-44824993,0,0,0,0,0,1,0,0,pin25
chr4-48131261,0,0,0,0,0,0,1,0,pin25
chr4-48340626,0,0,0,0,0,0,1,0,pin25
chr4-48781941,0,0,0,0,0,0,1,0,pin25
chr4-54943239,0,0,0,0,0,0,1,0,pin25
chr4-62693073,0,0,1,0,0,0,0,0,pin25
chr4-69760925,0,0,0,0,0,0,1,0,pin25
chr4-74486440,0,1,0,0,0,0,0,0,pin25
chr4-76016102,0,0,0,0,0,0,1,0,pin25
chr4-77077112,0,0,0,0,0,0,1,0,pin25
chr4-77582535,0,0,1,0,0,0,0,0,pin25
chr4-80057981,0,0,0,0,0,0,0,1,pin25
chr4-80138543,0,0,0,0,0,0,1,0,pin25
chr4-82903452,0,0,0,0,0,0,1,0,pin25
chr4-83112872,0,1,0,0,0,0,0,0,pin25
chr4-87006448,0,0,0,0,0,0,1,0,pin25
chr4-94207372,0,0,0,0,0,0,1,0,pin25
chr4-98516642,0,0,0,0,0,0,1,0,pin25
chr4-98936884,0,0,0,0,0,0,1,0,pin25
chr4-9904826,0,1,0,0,0,0,0,0,pin25
chr4+103076897,0,0,0,0,0,0,1,0,pin25
chr4+10421190,0,0,1,0,0,0,0,0,pin25
chr4+10703625,0,0,0,0,0,0,1,0,pin25
chr4+108140402,0,0,0,0,2,0,0,0,pin25
chr4+109650544,0,0,0,0,0,0,1,0,pin25
chr4+119300885,0,0,0,0,0,0,1,0,pin25
chr4+139083465,0,0,0,0,0,0,1,0,pin25
chr4+139555094,0,1,0,0,0,0,0,0,pin25
chr4+140097826,0,0,0,0,0,0,1,0,pin25
chr4+141222743,0,0,0,0,0,0,1,0,pin25
chr4+142696256,0,0,0,0,0,0,1,0,pin25
chr4+151723974,0,0,0,0,2,0,0,0,pin25
chr4+153497866,0,0,0,0,1,0,0,0,pin25
chr4+153530587,0,0,0,0,0,0,1,0,pin25
chr4+15365964,0,0,0,0,0,0,1,0,pin25
chr4+159297939,0,0,1,0,0,0,0,0,pin25
chr4+185203369,0,0,0,0,0,0,1,0,pin25
chr4+188478051,0,0,0,0,0,1,0,0,pin25
chr4+26318120,0,0,0,0,0,0,1,0,pin25
chr4+26582827,0,0,0,0,0,0,1,0,pin25
chr4+37954476,0,0,1,0,0,0,0,0,pin25
chr4+39696949,0,0,0,0,0,0,1,0,pin25
chr4+44593096,0,0,0,0,0,0,1,0,pin25
chr4+47464297,0,0,0,0,0,0,1,0,pin25
chr4+48130924,0,0,0,0,0,0,1,0,pin25
chr4+48137553,0,0,0,0,0,0,1,0,pin25
chr4+52660098,0,0,0,0,0,0,1,0,pin25
chr4+6714233,0,0,1,0,0,0,0,0,pin25
chr4+6897959,0,0,0,0,0,0,1,0,pin25
chr4+6898894,0,0,0,0,0,0,1,0,pin25
chr4+69761106,0,0,0,0,0,0,1,0,pin25
chr4+74269720,0,0,1,0,0,0,0,0,pin25
chr4+75683346,0,0,0,0,0,0,1,0,pin25
chr4+76056348,0,0,0,0,0,0,1,0,pin25
chr4+77594197,0,0,0,0,0,0,1,0,pin25
chr4+79165834,0,0,0,0,0,0,1,0,pin25
chr4+80009883,0,0,0,0,0,1,0,0,pin25
chr4+80128673,0,0,0,0,0,0,1,0,pin25
chr4+80137345,0,0,0,0,0,0,1,0,pin25
chr4+83112658,0,0,0,0,0,0,0,1,pin25
chr4+83285096,0,0,1,0,0,0,0,0,pin25
chr4+83454807,0,0,0,0,0,0,1,0,pin25
chr4+8414765,0,0,0,0,0,0,1,0,pin25
chr4+86937672,0,0,0,0,0,0,1,0,pin25
chr4+87058098,0,0,0,0,0,0,1,0,pin25
chr4+89469961,0,0,0,0,0,2,0,0,pin25
chr4+98929855,0,0,0,0,0,0,1,0,pin25
chr5-100860523,0,0,0,0,0,0,1,0,pin25
chr5-100891801,0,0,0,0,0,0,1,0,pin25
chr5-103323986,0,0,0,0,1,0,0,0,pin25
chr5-111511669,0,0,0,0,0,0,1,0,pin25
chr5-111553516,0,1,0,0,0,0,0,0,pin25
chr5-131251951,0,0,0,0,0,0,1,0,pin25
chr5-131262735,0,0,1,0,0,0,0,0,pin25
chr5-131282258,0,0,0,0,0,0,1,0,pin25
chr5-132426476,0,0,0,0,0,0,1,0,pin25
chr5-134367651,0,0,0,0,0,0,1,0,pin25
chr5-134759461,0,0,0,0,0,0,1,0,pin25
chr5-134919843,0,0,0,0,0,0,1,0,pin25
chr5-135372315,0,0,0,0,0,0,1,0,pin25
chr5-139446974,0,0,0,0,0,0,1,0,pin25
chr5-139447091,0,0,1,0,0,0,0,0,pin25
chr5-140692137,0,1,0,0,0,0,0,0,pin25
chr5-140725549,0,1,0,0,0,0,0,0,pin25
chr5-146014522,0,1,0,0,0,0,0,0,pin25
chr5-14857446,0,0,1,0,0,0,0,0,pin25
chr5-156930352,0,0,0,0,0,0,1,0,pin25
chr5-157353073,0,1,0,0,0,0,0,0,pin25
chr5-163503651,0,0,3,0,0,0,0,0,pin25
chr5-16822750,0,0,0,0,0,1,0,0,pin25
chr5-177129205,0,0,0,0,0,0,1,0,pin25
chr5-33845408,0,0,0,0,0,0,1,0,pin25
chr5-35861737,0,0,0,0,0,0,1,0,pin25
chr5-37198749,0,0,0,0,0,0,1,0,pin25
chr5-40431114,0,0,0,1,0,0,0,0,pin25
chr5-40681810,0,0,0,0,0,0,1,0,pin25
chr5-41893432,0,1,0,0,0,0,0,0,pin25
chr5-50593845,0,0,0,0,0,0,1,0,pin25
chr5-53069704,0,1,0,0,0,0,0,0,pin25
chr5-57174432,0,0,0,0,0,0,1,0,pin25
chr5-57176411,0,0,1,0,0,0,0,0,pin25
chr5-58783084,0,1,0,0,0,0,0,0,pin25
chr5-58889554,0,0,0,0,0,0,1,0,pin25
chr5-59132016,0,0,0,0,0,0,1,0,pin25
chr5-59151454,0,0,1,0,0,0,0,0,pin25
chr5-62286624,0,0,0,0,0,0,1,0,pin25
chr5-67007788,0,0,0,0,0,0,1,0,pin25
chr5-67197875,0,0,0,0,0,0,1,0,pin25
chr5-67204539,0,0,0,0,0,0,1,0,pin25
chr5-67216658,0,0,0,0,0,0,1,0,pin25
chr5-68240985,0,1,0,0,0,0,0,0,pin25
chr5-68463643,0,0,1,0,0,0,0,0,pin25
chr5-79956848,0,0,1,0,0,0,0,0,pin25
chr5-80182269,0,0,0,0,0,0,1,0,pin25
chr5-80760064,0,0,0,0,0,0,1,0,pin25
chr5-90410364,0,0,0,0,0,0,1,0,pin25
chr5-95590461,0,0,0,0,0,0,1,0,pin25
chr5+102815028,0,0,0,0,0,0,1,0,pin25
chr5+10633396,0,0,0,0,0,0,1,0,pin25
chr5+10634208,0,0,0,0,0,0,1,0,pin25
chr5+113381672,0,1,0,0,0,0,0,0,pin25
chr5+123448392,0,0,0,0,0,0,1,0,pin25
chr5+126446328,0,1,0,0,0,0,0,0,pin25
chr5+126447603,0,0,0,0,0,0,1,0,pin25
chr5+126448771,0,0,0,0,0,0,1,0,pin25
chr5+132226292,0,0,0,1,0,0,0,0,pin25
chr5+132495190,0,0,0,0,0,0,1,0,pin25
chr5+134080794,0,0,0,1,0,0,0,0,pin25
chr5+139404886,0,0,0,0,0,0,1,0,pin25
chr5+139445764,0,0,0,0,0,0,1,0,pin25
chr5+139460922,0,0,0,0,0,0,1,0,pin25
chr5+140258292,0,0,0,0,0,0,1,0,pin25
