seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr10,22654049,22654117,69,+,Illumina,GTSP4713,pin26,959,hg38,GTSP4713-3,W8,56,2,chr10+22654049,TRUE,PIP4K2A,-,FALSE,FALSE,0,BMI1,322563,+,BMI1,322563,+,PBMC
chr4,24584887,24584982,96,-,Illumina,GTSP4713,pin26,2,hg38,GTSP4713-3,W8,56,2,chr4-24584982,FALSE,DHX15,-,FALSE,TRUE,-420,SLC34A2,-1070829,+,RAP1GDS1,-73676392,+,PBMC
chr6,25026457,25026689,233,+,Illumina,GTSP4713,pin26,72,hg38,GTSP4713-3,W8,56,2,chr6+25026457,TRUE,RIPOR2,-,FALSE,FALSE,0,HIST1H3B,1005130,-,BRD2,-7942201,+,PBMC
chr22,25737713,25738001,289,-,Illumina,GTSP4713,pin26,2163,hg38,GTSP4713-3,W8,56,2,chr22-25738001,FALSE,MYO18B,+,FALSE,FALSE,-4141,BCRP3,1084640,+,BCR,2419963,+,PBMC
chr12,26751135,26751308,174,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr12+26751135,TRUE,ITPR2,-,FALSE,FALSE,0,STK38L,-493008,+,ETV6,14855732,+,PBMC
chr19,29713346,29713868,523,+,Illumina,GTSP4713,pin26,426,hg38,GTSP4713-3,W8,56,2,chr19+29713346,TRUE,C19orf12,-,FALSE,FALSE,0,CCNE1,-98646,+,JUND,-11431689,-,PBMC
chr6,30785189,30785592,404,+,Illumina,GTSP4713,pin26,393,hg38,GTSP4713-3,W8,56,2,chr6+30785189,TRUE,HCG20,+,FALSE,TRUE,-0,IER3,-40638,-,BRD2,-2183469,+,PBMC
chr7,34991288,34991739,452,+,Illumina,GTSP4713,pin26,808,hg38,GTSP4713-3,W8,56,2,chr7+34991288,TRUE,DPY19L1,-,FALSE,FALSE,0,ANLN,-1398513,+,None.found,Inf,None.found,PBMC
chr19,35750994,35751496,503,-,Illumina,GTSP4713,pin26,21,hg38,GTSP4713-3,W8,56,2,chr19-35751496,TRUE,LIN37,+,FALSE,FALSE,-0,ZNF146,-463104,+,JUND,-17469839,-,PBMC
chr22,38752614,38753053,440,+,Illumina,GTSP4713,pin26,1444,hg38,GTSP4713-3,W8,56,2,chr22+38752614,TRUE,SUN2,-,TRUE,FALSE,0,DNAL4,25892,-,BCR,15434576,+,PBMC
chr14,39229908,39230000,93,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr14-39230000,FALSE,MIA2,+,FALSE,FALSE,-3919,FOXA1,-1634879,-,TCL1A,56479965,-,PBMC
chr14,39295282,39295352,71,+,Illumina,GTSP4713,pin26,3739,hg38,GTSP4713-3,W8,56,2,chr14+39295282,TRUE,MIA2,+,FALSE,TRUE,0,FOXA1,-1700161,-,TCL1A,56414683,-,PBMC
chr15,39643287,39644022,736,+,Illumina,GTSP4713,pin26,26,hg38,GTSP4713-3,W8,56,2,chr15+39643287,TRUE,FSIP1,-,FALSE,FALSE,-0,THBS1,44368,+,None.found,Inf,None.found,PBMC
chr13,40784979,40785819,841,-,Illumina,GTSP4713,pin26,67,hg38,GTSP4713-3,W8,56,2,chr13-40785819,FALSE,SLC25A15,+,FALSE,FALSE,-3590,FOXO1,-119221,-,CDX2,-12816450,-,PBMC
chr17,45248824,45249057,234,+,Illumina,GTSP4713,pin26,295,hg38,GTSP4713-3,W8,56,2,chr17+45248824,TRUE,MAP3K14-AS1,+,FALSE,TRUE,0,HEXIM1,96722,+,None.found,Inf,None.found,PBMC
chr18,45667091,45667276,186,+,Illumina,GTSP4713,pin26,28,hg38,GTSP4713-3,W8,56,2,chr18+45667091,TRUE,SLC14A2,+,TRUE,TRUE,-0,EPG5,180516,-,BCL2,17456253,-,PBMC
chr11,48010765,48011493,729,+,Illumina,GTSP4713,pin26,4,hg38,GTSP4713-3,W8,56,2,chr11+48010765,TRUE,PTPRJ,+,FALSE,TRUE,0,PTPRJ,0,+,LMO2,-14118475,-,PBMC
chr15,55272636,55272994,359,-,Illumina,GTSP4713,pin26,42,hg38,GTSP4713-3,W8,56,2,chr15-55272994,TRUE,RAB27A,-,FALSE,TRUE,0,C15orf65,-135529,+,None.found,Inf,None.found,PBMC
chr17,56022419,56022549,131,+,Illumina,GTSP4713,pin26,61,hg38,GTSP4713-3,W8,56,2,chr17+56022419,FALSE,ANKFN1,+,FALSE,TRUE,-131054,HLF,697242,+,None.found,Inf,None.found,PBMC
chr1,58726917,58727349,433,-,Illumina,GTSP4713,pin26,653,hg38,GTSP4713-3,W8,56,2,chr1-58727349,FALSE,MYSM1,-,FALSE,TRUE,-27273,JUN,53440,-,STIL,-11413201,-,PBMC
chr15,59273767,59274017,251,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr15+59273767,TRUE,MYO1E,-,FALSE,FALSE,0,GCNT3,-338014,+,None.found,Inf,None.found,PBMC
chr14,64445402,64445497,96,-,Illumina,GTSP4713,pin26,29,hg38,GTSP4713-3,W8,56,2,chr14-64445497,TRUE,MTHFD1,+,FALSE,FALSE,-0,ESR2,-106946,-,TCL1A,31264468,-,PBMC
chr7,64687073,64687359,287,+,Illumina,GTSP4713,pin26,2074,hg38,GTSP4713-3,W8,56,2,chr7+64687073,TRUE,ZNF107,+,TRUE,TRUE,0,ASL,-1388714,+,None.found,Inf,None.found,PBMC
chr11,65420515,65420666,152,-,Illumina,GTSP4713,pin26,174,hg38,GTSP4713-3,W8,56,2,chr11-65420666,FALSE,NEAT1,+,FALSE,FALSE,-2130,FRMD8,7140,+,CCND1,-4220437,+,PBMC
chr4,70844614,70844779,166,-,Illumina,GTSP4713,pin26,351,hg38,GTSP4713-3,W8,56,2,chr4-70844779,FALSE,GRSF1,-,FALSE,TRUE,-4868,UTP3,154227,+,RAP1GDS1,-27416595,+,PBMC
chr9,73151712,73151819,108,-,Illumina,GTSP4713,pin26,2520,hg38,GTSP4713-3,W8,56,2,chr9-73151819,TRUE,ANXA1,+,TRUE,FALSE,0,ANXA1,0,+,TAL2,-32510636,+,PBMC
chr8,76999348,77000048,701,+,Illumina,GTSP4713,pin26,2,hg38,GTSP4713-3,W8,56,2,chr8+76999348,TRUE,PEX2,-,FALSE,FALSE,0,IL7,1733422,-,MYC,-50736084,+,PBMC
chr4,77582640,77582681,42,+,Illumina,GTSP4713,pin26,2677,hg38,GTSP4713-3,W8,56,2,chr4+77582640,TRUE,CXCL13,+,FALSE,TRUE,-0,CXCL10,-1559103,-,RAP1GDS1,-20678734,+,PBMC
chr5,79964064,79964590,527,+,Illumina,GTSP4713,pin26,5,hg38,GTSP4713-3,W8,56,2,chr5+79964064,TRUE,LINC01455,+,FALSE,TRUE,-0,MSH3,-690582,+,TLX3,-91345218,+,PBMC
chr17,80675656,80675909,254,-,Illumina,GTSP4713,pin26,1989,hg38,GTSP4713-3,W8,56,2,chr17-80675909,TRUE,RPTOR,+,FALSE,FALSE,0,RNF213,277122,+,None.found,Inf,None.found,PBMC
chr17,82451668,82451895,228,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr17+82451668,FALSE,CYBC1,-,FALSE,FALSE,-836,SLC16A3,212168,+,None.found,Inf,None.found,PBMC
chr17,82451668,82451968,301,+,Illumina,GTSP4713,pin26,2324,hg38,GTSP4713-3,W8,56,2,chr17+82451668,FALSE,CYBC1,-,FALSE,FALSE,-836,SLC16A3,212168,+,None.found,Inf,None.found,PBMC
chr2,84901254,84901565,312,+,Illumina,GTSP4713,pin26,285,hg38,GTSP4713-3,W8,56,2,chr2+84901254,FALSE,TMSB10,+,FALSE,TRUE,-4383,TMSB10,-4383,+,BCL11A,-24347755,-,PBMC
chr12,92131704,92131833,130,-,Illumina,GTSP4713,pin26,3,hg38,GTSP4713-3,W8,56,2,chr12-92131833,TRUE,LINC01619,-,FALSE,TRUE,0,BTG1,8443,-,ETV6,80236430,+,PBMC
chr2,95073477,95073613,137,-,Illumina,GTSP4713,pin26,2793,hg38,GTSP4713-3,W8,56,2,chr2-95073613,FALSE,MRPS5,-,FALSE,TRUE,11776,MAL,19620,+,BCL11A,-34520114,-,PBMC
chr5,96071856,96072352,497,+,Illumina,GTSP4713,pin26,645,hg38,GTSP4713-3,W8,56,2,chr5+96071856,TRUE,LOC101929710,+,FALSE,TRUE,0,LNPEP,-863784,+,TLX3,-75237426,+,PBMC
chr13,98576379,98576518,140,+,Illumina,GTSP4713,pin26,7,hg38,GTSP4713-3,W8,56,2,chr13+98576379,TRUE,STK24,-,FALSE,FALSE,0,RAP2A,1108380,+,CDX2,-70607010,-,PBMC
chr14,99257513,99257816,304,+,Illumina,GTSP4713,pin26,1042,hg38,GTSP4713-3,W8,56,2,chr14+99257513,TRUE,BCL11B,-,TRUE,FALSE,0,BCL11B,0,-,BCL11B,0,-,PBMC
chr13,100393303,100393707,405,+,Illumina,GTSP4713,pin26,149,hg38,GTSP4713-3,W8,56,2,chr13+100393303,TRUE,PCCA,+,FALSE,TRUE,-0,FGF14,1327550,-,CDX2,-72423934,-,PBMC
chr12,104459589,104460046,458,+,Illumina,GTSP4713,pin26,1016,hg38,GTSP4713-3,W8,56,2,chr12+104459589,TRUE,CHST11,+,FALSE,TRUE,0,HSP90B1,511658,+,ETV6,92564186,+,PBMC
chr7,111023180,111023675,496,-,Illumina,GTSP4713,pin26,43,hg38,GTSP4713-3,W8,56,2,chr7-111023675,TRUE,IMMP2L,-,FALSE,TRUE,-0,NRCAM,-2567277,-,None.found,Inf,None.found,PBMC
chr10,114932445,114932556,112,-,Illumina,GTSP4713,pin26,13,hg38,GTSP4713-3,W8,56,2,chr10-114932556,FALSE,TRUB1,+,FALSE,FALSE,-5635,TCF7L2,1764877,+,NFKB2,12530026,+,PBMC
chr3,120091611,120091742,132,-,Illumina,GTSP4713,pin26,2241,hg38,GTSP4713-3,W8,56,2,chr3-120091742,TRUE,GSK3B,-,FALSE,TRUE,0,GSK3B,0,-,None.found,Inf,None.found,PBMC
chr11,122722050,122722306,257,-,Illumina,GTSP4713,pin26,3114,hg38,GTSP4713-3,W8,56,2,chr11-122722306,TRUE,UBASH3B,+,FALSE,FALSE,0,MIR125B1,-622461,-,PICALM,-36652424,-,PBMC
chr8,125508503,125508574,72,-,Illumina,GTSP4713,pin26,3829,hg38,GTSP4713-3,W8,56,2,chr8-125508574,FALSE,TRIB1,+,FALSE,FALSE,70168,RNF139,1019955,+,MYC,-2226858,+,PBMC
chr5,127237447,127237805,359,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr5+127237447,FALSE,MEGF10,+,FALSE,TRUE,-53315,MARCH3,-206638,-,TLX3,-44071835,+,PBMC
chr8,128589146,128589412,267,+,Illumina,GTSP4713,pin26,131,hg38,GTSP4713-3,W8,56,2,chr8+128589146,FALSE,LINC00824,-,FALSE,FALSE,-24466,PVT1,487892,+,MYC,846194,+,PBMC
chr6,135129437,135129749,313,-,Illumina,GTSP4713,pin26,1759,hg38,GTSP4713-3,W8,56,2,chr6-135129749,FALSE,MYB,+,FALSE,FALSE,-51564,MYB,-51564,+,NKAIN2,10304108,+,PBMC
chr6,135585309,135585515,207,-,Illumina,GTSP4713,pin26,3,hg38,GTSP4713-3,W8,56,2,chr6-135585515,TRUE,LINC00271,+,FALSE,FALSE,0,AHI1,-87749,-,NKAIN2,10759874,+,PBMC
chr1,160458192,160458314,123,+,Illumina,GTSP4713,pin26,29,hg38,GTSP4713-3,W8,56,2,chr1+160458192,FALSE,SLAMF6,-,FALSE,FALSE,26836,SLAMF6,26836,-,PBX1,-4101166,+,PBMC
chr5,168849825,168850025,201,+,Illumina,GTSP4713,pin26,2,hg38,GTSP4713-3,W8,56,2,chr5+168849825,TRUE,SLIT3,-,FALSE,FALSE,-0,RANBP17,-2012055,+,TLX3,-2459457,+,PBMC
chr2,179107406,179107667,262,+,Illumina,GTSP4713,pin26,5,hg38,GTSP4713-3,W8,56,2,chr2+179107406,TRUE,SESTD1,-,TRUE,FALSE,-0,PDE11A,-999066,-,BCL11A,-118553907,-,PBMC
chr1,183940651,183940998,348,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr1+183940651,TRUE,COLGALT2,-,TRUE,FALSE,-0,RGL1,12099,+,PBX1,19054603,+,PBMC
chr2,195560532,195560619,88,+,Illumina,GTSP4713,pin26,6,hg38,GTSP4713-3,W8,56,2,chr2+195560532,FALSE,SLC39A10,+,FALSE,TRUE,-96274,ANKRD44,1426128,-,BCL11A,-135007033,-,PBMC
chr3,197000015,197000176,162,+,Illumina,GTSP4713,pin26,4,hg38,GTSP4713-3,W8,56,2,chr3+197000015,FALSE,MELTF,-,FALSE,FALSE,1723,DLG1,42543,-,None.found,Inf,None.found,PBMC
chr2,203853970,203854304,335,-,Illumina,GTSP4713,pin26,17,hg38,GTSP4713-3,W8,56,2,chr2-203854304,FALSE,CTLA4,+,FALSE,FALSE,-13482,RAPH1,-318967,-,BCL11A,-143300805,-,PBMC
chr1,219467869,219468034,166,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-3,W8,56,2,chr1-219468034,TRUE,LOC102723886,-,FALSE,TRUE,-0,TGFB2,1023414,+,PBX1,54581986,+,PBMC
chr1,230212621,230212911,291,-,Illumina,GTSP4713,pin26,109,hg38,GTSP4713-3,W8,56,2,chr1-230212911,TRUE,GALNT2,+,FALSE,FALSE,-0,ABCB10,-654215,-,PBX1,65326863,+,PBMC
chr11,696096,696252,157,-,Illumina,GTSP4713,pin26,35,hg38,GTSP4713-4,W8,56,2,chr11-696252,TRUE,TMEM80,+,FALSE,FALSE,0,CD151,-136698,+,NUP98,2978756,-,PBMC
chr12,795159,795359,201,+,Illumina,GTSP4713,pin26,5,hg38,GTSP4713-4,W8,56,2,chr12+795159,TRUE,WNK1,+,FALSE,TRUE,0,RAD52,116575,-,CCND2,-3478575,+,PBMC
chr12,1667898,1667961,64,-,Illumina,GTSP4713,pin26,15,hg38,GTSP4713-4,W8,56,2,chr12-1667961,FALSE,MIR3649,-,FALSE,TRUE,-7580,ERC1,172027,+,CCND2,-2605773,+,PBMC
chr5,1800286,1800686,401,+,Illumina,GTSP4713,pin26,29,hg38,GTSP4713-4,W8,56,2,chr5+1800286,FALSE,MRPL36,-,FALSE,FALSE,-443,SLC6A3,-354857,-,TLX3,-169508996,+,PBMC
chr18,2959788,2959986,199,+,Illumina,GTSP4713,pin26,3,hg38,GTSP4713-4,W8,56,2,chr18+2959788,TRUE,LPIN2,-,FALSE,FALSE,-0,DLGAP1,536242,-,BCL2,60163556,-,PBMC
chr20,3012892,3013450,559,+,Illumina,GTSP4713,pin26,196,hg38,GTSP4713-4,W8,56,2,chr20+3012892,TRUE,PTPRA,+,FALSE,TRUE,-0,CDC25B,-773878,+,None.found,Inf,None.found,PBMC
chr3,5122439,5122932,494,-,Illumina,GTSP4713,pin26,25,hg38,GTSP4713-4,W8,56,2,chr3-5122932,TRUE,ARL8B,+,FALSE,FALSE,0,CNTN4,2064970,+,None.found,Inf,None.found,PBMC
chr10,6070574,6071111,538,+,Illumina,GTSP4713,pin26,471,hg38,GTSP4713-4,W8,56,2,chr10+6070574,FALSE,IL2RA,-,FALSE,FALSE,-8203,IL2RA,-8203,-,KLF6,-2285292,-,PBMC
chr10,6071209,6071745,537,-,Illumina,GTSP4713,pin26,388,hg38,GTSP4713-4,W8,56,2,chr10-6071745,FALSE,IL2RA,-,FALSE,TRUE,-9374,IL2RA,-9374,-,KLF6,-2286463,-,PBMC
chr10,6084566,6084974,409,+,Illumina,GTSP4713,pin26,463,hg38,GTSP4713-4,W8,56,2,chr10+6084566,FALSE,RBM17,+,FALSE,TRUE,-4418,IL2RA,-22195,-,KLF6,-2299284,-,PBMC
chr10,6086096,6086163,68,+,Illumina,GTSP4713,pin26,48,hg38,GTSP4713-4,W8,56,2,chr10+6086096,FALSE,RBM17,+,FALSE,TRUE,-2888,IL2RA,-23725,-,KLF6,-2300814,-,PBMC
chr10,6087880,6087916,37,+,Illumina,GTSP4713,pin26,250,hg38,GTSP4713-4,W8,56,2,chr10+6087880,FALSE,RBM17,+,FALSE,TRUE,-1104,IL2RA,-25509,-,KLF6,-2302598,-,PBMC
chr12,6744504,6745006,503,-,Illumina,GTSP4713,pin26,804,hg38,GTSP4713-4,W8,56,2,chr12-6745006,FALSE,MLF2,-,FALSE,TRUE,2984,ZNF384,-55433,-,CCND2,2439649,+,PBMC
chr12,6744620,6745006,387,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr12-6745006,FALSE,MLF2,-,FALSE,TRUE,2984,ZNF384,-55433,-,CCND2,2439649,+,PBMC
chr19,8568996,8569087,92,-,Illumina,GTSP4713,pin26,1820,hg38,GTSP4713-4,W8,56,2,chr19-8569087,TRUE,MYO1F,-,FALSE,TRUE,0,ACTL9,128308,-,LYL1,4529939,-,PBMC
chr10,8576837,8577079,243,+,Illumina,GTSP4713,pin26,3205,hg38,GTSP4713-4,W8,56,2,chr10+8576837,TRUE,LOC105376398,-,FALSE,FALSE,-0,GATA3,501635,+,KLF6,-4791555,-,PBMC
chr1,8947163,8947778,616,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr1-8947778,TRUE,CA6,+,FALSE,FALSE,0,ENO1,-69091,-,LCK,-23303459,+,PBMC
chr12,9663663,9664015,353,-,Illumina,GTSP4713,pin26,128,hg38,GTSP4713-4,W8,56,2,chr12-9664015,FALSE,LOC374443,+,FALSE,FALSE,5599,CD69,88469,-,ETV6,-1985837,+,PBMC
chr4,10117686,10117814,129,-,Illumina,GTSP4713,pin26,3531,hg38,GTSP4713-4,W8,56,2,chr4-10117814,FALSE,WDR1,-,FALSE,TRUE,-779,S100P,3420643,+,RAP1GDS1,-88143560,+,PBMC
chr12,10297510,10298010,501,-,Illumina,GTSP4713,pin26,554,hg38,GTSP4713-4,W8,56,2,chr12-10298010,TRUE,KLRD1,+,FALSE,FALSE,-0,KLRK1,74341,-,ETV6,-1351842,+,PBMC
chr10,12594209,12594547,339,+,Illumina,GTSP4713,pin26,1270,hg38,GTSP4713-4,W8,56,2,chr10+12594209,TRUE,CAMK1D,+,FALSE,TRUE,-0,CUBN,4229755,-,KLF6,-8808927,-,PBMC
chr10,14564016,14564111,96,+,Illumina,GTSP4713,pin26,8,hg38,GTSP4713-4,W8,56,2,chr10+14564016,TRUE,FAM107B,-,FALSE,FALSE,-0,CUBN,2259948,-,MLLT10,-6969331,+,PBMC
chr10,14650671,14650931,261,-,Illumina,GTSP4713,pin26,2286,hg38,GTSP4713-4,W8,56,2,chr10-14650931,TRUE,FAM107B,-,FALSE,TRUE,0,CUBN,2173033,-,MLLT10,-6882416,+,PBMC
chr20,17971306,17971336,31,+,Illumina,GTSP4713,pin26,1898,hg38,GTSP4713-4,W8,56,2,chr20+17971306,TRUE,MGME1,+,FALSE,TRUE,0,SNX5,-2314,-,None.found,Inf,None.found,PBMC
chr19,18289722,18289851,130,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr19+18289722,FALSE,MIR3188,+,FALSE,TRUE,7560,JUND,-8065,-,JUND,-8065,-,PBMC
chr13,19864322,19864356,35,-,Illumina,GTSP4713,pin26,2837,hg38,GTSP4713-4,W8,56,2,chr13-19864356,FALSE,ZMYM5,-,FALSE,TRUE,-719,ZMYM2,-93048,+,CDX2,8096560,-,PBMC
chr1,24481808,24482459,652,+,Illumina,GTSP4713,pin26,170,hg38,GTSP4713-4,W8,56,2,chr1+24481808,FALSE,NIPAL3,+,FALSE,TRUE,8824,CLIC4,-263459,+,LCK,-7769429,+,PBMC
chr14,24664020,24664171,152,-,Illumina,GTSP4713,pin26,3,hg38,GTSP4713-4,W8,56,2,chr14-24664171,FALSE,GZMB,-,FALSE,TRUE,-29901,BCL2L2,1352411,+,TCL1A,71045794,-,PBMC
chr4,26193608,26194299,692,-,Illumina,GTSP4713,pin26,10,hg38,GTSP4713-4,W8,56,2,chr4-26194299,FALSE,RBPJ,+,FALSE,FALSE,-125409,SLC34A2,515550,+,RAP1GDS1,-72067075,+,PBMC
chr6,27479199,27479310,112,+,Illumina,GTSP4713,pin26,6,hg38,GTSP4713-4,W8,56,2,chr6+27479199,FALSE,ZNF184,-,FALSE,FALSE,-6080,HIST1H4I,339520,+,BRD2,-5489459,+,PBMC
chr22,28396912,28397031,120,+,Illumina,GTSP4713,pin26,133,hg38,GTSP4713-4,W8,56,2,chr22+28396912,TRUE,TTC28,-,FALSE,FALSE,0,CHEK2,290829,-,BCR,5078874,+,PBMC
chr8,29062505,29062868,364,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr8+29062505,FALSE,KIF13B,-,FALSE,FALSE,4771,CLU,-1447693,-,MYC,-98672927,+,PBMC
chr7,32500562,32501000,439,-,Illumina,GTSP4713,pin26,359,hg38,GTSP4713-4,W8,56,2,chr7-32501000,TRUE,AVL9,+,FALSE,FALSE,0,NOD1,-2022133,-,None.found,Inf,None.found,PBMC
chr22,36329762,36330216,455,+,Illumina,GTSP4713,pin26,51,hg38,GTSP4713-4,W8,56,2,chr22+36329762,TRUE,MYH9,-,FALSE,FALSE,-0,MYH9,-0,-,BCR,13011724,+,PBMC
chr22,39937907,39938088,182,+,Illumina,GTSP4713,pin26,918,hg38,GTSP4713-4,W8,56,2,chr22+39937907,TRUE,GRAP2,+,FALSE,TRUE,-0,ATF4,415220,+,BCR,16619869,+,PBMC
chr6,42316857,42316939,83,+,Illumina,GTSP4713,pin26,81,hg38,GTSP4713-4,W8,56,2,chr6+42316857,TRUE,TRERF1,-,FALSE,FALSE,-0,CCND3,-267962,-,BRD2,9335351,+,PBMC
chr13,42397232,42397356,125,-,Illumina,GTSP4713,pin26,2996,hg38,GTSP4713-4,W8,56,2,chr13-42397356,FALSE,LINC02341,+,FALSE,FALSE,-27534,FOXO1,-1730758,-,CDX2,-14427987,-,PBMC
chr15,44677465,44677769,305,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr15+44677465,FALSE,PATL2,-,FALSE,FALSE,-576,B2M,-34020,+,None.found,Inf,None.found,PBMC
chr15,45646205,45646555,351,-,Illumina,GTSP4713,pin26,271,hg38,GTSP4713-4,W8,56,2,chr15-45646555,TRUE,SQOR,+,FALSE,FALSE,0,HMGN2P46,89824,+,None.found,Inf,None.found,PBMC
chr1,45750214,45750325,112,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr1-45750325,TRUE,IPP,-,FALSE,TRUE,0,PRDX1,-227434,-,TAL1,1465963,-,PBMC
chr18,47944166,47944755,590,-,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr18-47944755,FALSE,SMAD2,-,FALSE,TRUE,-13608,SMAD2,-13608,-,BCL2,15178589,-,PBMC
chr14,49960905,49961294,390,+,Illumina,GTSP4713,pin26,2,hg38,GTSP4713-4,W8,56,2,chr14+49960905,FALSE,MIR6076,+,FALSE,TRUE,-5492,ARF6,63850,+,TCL1A,45749060,-,PBMC
chr7,50262212,50262659,448,-,Illumina,GTSP4713,pin26,438,hg38,GTSP4713-4,W8,56,2,chr7-50262659,FALSE,IKZF1,+,FALSE,FALSE,-41422,IKZF1,-41422,+,None.found,Inf,None.found,PBMC
chr7,50308000,50308103,104,+,Illumina,GTSP4713,pin26,21,hg38,GTSP4713-4,W8,56,2,chr7+50308000,TRUE,IKZF1,+,FALSE,TRUE,0,IKZF1,0,+,None.found,Inf,None.found,PBMC
chr15,50357898,50358044,147,-,Illumina,GTSP4713,pin26,1728,hg38,GTSP4713-4,W8,56,2,chr15-50358044,TRUE,GABPB1-AS1,+,TRUE,FALSE,-0,GABPB1,-2614,-,None.found,Inf,None.found,PBMC
chr13,51740108,51740363,256,+,Illumina,GTSP4713,pin26,12,hg38,GTSP4713-4,W8,56,2,chr13+51740108,TRUE,WDFY2,+,FALSE,TRUE,-0,INTS6,-286968,-,CDX2,-23770739,-,PBMC
chr6,52286429,52286720,292,+,Illumina,GTSP4713,pin26,1197,hg38,GTSP4713-4,W8,56,2,chr6+52286429,FALSE,MCM3,-,FALSE,FALSE,-1547,IL17A,95790,+,BRD2,19304923,+,PBMC
chr17,55417361,55417570,210,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr17+55417361,TRUE,MMD,-,FALSE,FALSE,0,HLF,92184,+,None.found,Inf,None.found,PBMC
chr17,55417361,55417850,490,+,Illumina,GTSP4713,pin26,838,hg38,GTSP4713-4,W8,56,2,chr17+55417361,TRUE,MMD,-,FALSE,FALSE,0,HLF,92184,+,None.found,Inf,None.found,PBMC
chr18,55485949,55486561,613,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr18+55485949,TRUE,TCF4,-,FALSE,FALSE,0,MBD2,-1261160,-,BCL2,7637395,-,PBMC
chr6,63560278,63560345,68,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr6+63560278,FALSE,PTP4A1,+,FALSE,TRUE,-11732,COL19A1,-6306276,+,BRD2,30578772,+,PBMC
chr8,65956223,65956323,101,-,Illumina,GTSP4713,pin26,282,hg38,GTSP4713-4,W8,56,2,chr8-65956323,FALSE,DNAJC5B,+,FALSE,FALSE,-58653,MYBL1,605850,-,MYC,-61779109,+,PBMC
chr17,68462382,68462458,77,+,Illumina,GTSP4713,pin26,1,hg38,GTSP4713-4,W8,56,2,chr17+68462382,TRUE,PRKAR1A,+,FALSE,TRUE,0,PRKAR1A,0,+,None.found,Inf,None.found,PBMC
chr16,69521521,69521589,69,-,Illumina,GTSP4713,pin26,11,hg38,GTSP4713-4,W8,56,2,chr16-69521589,FALSE,MIR1538,-,FALSE,TRUE,44217,NFAT5,-44375,+,None.found,Inf,None.found,PBMC
chr4,73717746,73717839,94,-,Illumina,GTSP4713,pin26,2108,hg38,GTSP4713-4,W8,56,2,chr4-73717839,FALSE,CXCL8,+,FALSE,FALSE,-22665,RASSF6,-97207,-,RAP1GDS1,-24543535,+,PBMC
chr17,77189417,77189636,220,-,Illumina,GTSP4713,pin26,3676,hg38,GTSP4713-4,W8,56,2,chr17-77189636,TRUE,SEC14L1,+,FALSE,FALSE,-0,SEPT9,-91772,+,None.found,Inf,None.found,PBMC
chr16,78776042,78776156,115,+,Illumina,GTSP4713,pin26,3603,hg38,GTSP4713-4,W8,56,2,chr16+78776042,TRUE,WWOX,+,FALSE,TRUE,-0,WWOX,-0,+,None.found,Inf,None.found,PBMC
chr13,79452968,79453241,274,+,Illumina,GTSP4713,pin26,3999,hg38,GTSP4713-4,W8,56,2,chr13+79452968,FALSE,NDFIP2-AS1,-,FALSE,FALSE,24394,POU4F1,-849407,-,CDX2,-51483599,-,PBMC
chr5,80323905,80324057,153,-,Illumina,GTSP4713,pin26,310,hg38,GTSP4713-4,W8,56,2,chr5-80324057,FALSE,SPZ1,+,FALSE,FALSE,2214,MSH3,-330589,+,TLX3,-90985225,+,PBMC
chr16,81630739,81631224,486,+,Illumina,GTSP4713,pin26,1076,hg38,GTSP4713-4,W8,56,2,chr16+81630739,TRUE,CMIP,+,FALSE,TRUE,-0,CDH13,-996053,+,None.found,Inf,None.found,PBMC
