seqnames,start,end,width,strand,dataSource,GTSP,patient,reads,refGenome,sampleName,timePoint,timePointDays,timePointMonths,posid,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,cellType
chr9,132191421,132191706,286,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191428,132191706,279,-,Illumina,GTSP4724,pin30,3,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191436,132191706,271,-,Illumina,GTSP4724,pin30,3,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191462,132191706,245,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191474,132191706,233,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191489,132191706,218,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191500,132191706,207,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191504,132191706,203,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191530,132191706,177,-,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191537,132191706,170,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191546,132191706,161,-,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191554,132191706,153,-,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191563,132191706,144,-,Illumina,GTSP4724,pin30,3,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191577,132191706,130,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191581,132191706,126,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191586,132191706,121,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191589,132191706,118,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191591,132191706,116,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191597,132191706,110,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr9,132191610,132191706,97,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr9-132191706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr7,132912420,132912689,270,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr7-132912689,TRUE,CHCHD3,-,FALSE,TRUE,-0,EXOC4,-340376,+,None.found,Inf,None.found,PBMC
chr4,135099347,135099457,111,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr4+135099347,FALSE,LINC02485,-,FALSE,FALSE,13736,SCLT1,-6005739,-,RAP1GDS1,36655485,+,PBMC
chr7,135885548,135885831,284,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr7-135885831,FALSE,"LUZP6,MTPN","-,-",FALSE,TRUE,40922,PTN,1341508,-,None.found,Inf,None.found,PBMC
chr3,137051832,137051966,135,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr3+137051832,FALSE,IL20RB,+,FALSE,TRUE,40746,NCK1,100221,+,None.found,Inf,None.found,PBMC
chr6,138947321,138947562,242,-,Illumina,GTSP4724,pin30,28,hg38,GTSP4724-1,Y4,1460,48,chr6-138947562,TRUE,REPS1,-,FALSE,TRUE,0,CITED2,424691,-,NKAIN2,14121921,+,PBMC
chr7,140548551,140548748,198,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr7-140548748,TRUE,DENND2A,-,FALSE,TRUE,-0,BRAF,170577,-,None.found,Inf,None.found,PBMC
chr3,141519443,141520147,705,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr3-141520147,TRUE,RASA2,+,FALSE,FALSE,0,RNF7,-218060,+,None.found,Inf,None.found,PBMC
chr7,148536322,148536442,121,+,Illumina,GTSP4724,pin30,3,hg38,GTSP4724-1,Y4,1460,48,chr7+148536322,FALSE,C7orf33,+,FALSE,TRUE,-54241,CUL1,-162517,+,None.found,Inf,None.found,PBMC
chr6,154941219,154941517,299,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr6+154941219,FALSE,MIR1273C,+,FALSE,TRUE,87782,ARID1B,-1836634,+,NKAIN2,30115578,+,PBMC
chr6,160508232,160508487,256,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr6+160508232,TRUE,LPAL2,-,FALSE,FALSE,0,IGF2R,396727,+,NKAIN2,35682591,+,PBMC
chr2,168440874,168441176,303,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr2-168441176,FALSE,CERS6,+,FALSE,FALSE,-15071,LRP2,685931,-,BCL11A,-107887677,-,PBMC
chr2,173361324,173361536,213,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr2+173361324,TRUE,CDCA7,+,FALSE,TRUE,0,CHN1,1437988,-,BCL11A,-112807825,-,PBMC
chr1,180930302,180930588,287,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr1+180930302,TRUE,KIAA1614,+,FALSE,TRUE,-0,ABL2,-1700617,-,PBX1,16044254,+,PBMC
chr3,194834746,194834904,159,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-1,Y4,1460,48,chr3+194834746,FALSE,LINC01968,+,FALSE,TRUE,52577,XXYLT1,233531,-,None.found,Inf,None.found,PBMC
chr19,10007416,10007572,157,-,Illumina,GTSP4724,pin30,503,hg38,GTSP4724-2,Y4,1460,48,chr19-10007572,TRUE,COL5A3,-,FALSE,TRUE,0,DNMT1,125770,-,LYL1,3091454,-,PBMC
chr17,13346112,13346349,238,+,Illumina,GTSP4724,pin30,136,hg38,GTSP4724-2,Y4,1460,48,chr17+13346112,FALSE,LINC02093,-,FALSE,FALSE,-39351,ELAC2,-328047,-,None.found,Inf,None.found,PBMC
chr12,19274425,19274535,111,+,Illumina,GTSP4724,pin30,7560,hg38,GTSP4724-2,Y4,1460,48,chr12+19274425,TRUE,PLEKHA5,+,FALSE,TRUE,-0,RECQL,2194483,-,ETV6,7379022,+,PBMC
chr11,35144366,35144803,438,-,Illumina,GTSP4724,pin30,65,hg38,GTSP4724-2,Y4,1460,48,chr11-35144803,TRUE,CD44,+,FALSE,FALSE,0,CD44,0,+,LMO2,-1252513,-,PBMC
chr11,44576845,44577221,377,+,Illumina,GTSP4724,pin30,689,hg38,GTSP4724-2,Y4,1460,48,chr11+44576845,TRUE,CD82,+,FALSE,TRUE,0,CD82,0,+,LMO2,-10684555,-,PBMC
chr19,48322570,48322775,206,+,Illumina,GTSP4724,pin30,10513,hg38,GTSP4724-2,Y4,1460,48,chr19+48322570,FALSE,CCDC114,-,FALSE,FALSE,-2494,CARD8,-66623,-,JUND,-30040913,-,PBMC
chr18,51183365,51183679,315,+,Illumina,GTSP4724,pin30,9578,hg38,GTSP4724-2,Y4,1460,48,chr18+51183365,TRUE,MEX3C,-,FALSE,FALSE,-0,SMAD4,98322,+,BCL2,11939979,-,PBMC
chr2,74551237,74551771,535,-,Illumina,GTSP4724,pin30,5369,hg38,GTSP4724-2,Y4,1460,48,chr2-74551771,TRUE,"LOXL3,DOK1","-,+",FALSE,FALSE,0,LOXL3,0,-,BCL11A,-13998272,-,PBMC
chr17,76193149,76193663,515,-,Illumina,GTSP4724,pin30,3150,hg38,GTSP4724-2,Y4,1460,48,chr17-76193663,TRUE,RNF157,-,FALSE,TRUE,0,RNF157,0,-,None.found,Inf,None.found,PBMC
chr16,78767814,78768338,525,-,Illumina,GTSP4724,pin30,8,hg38,GTSP4724-2,Y4,1460,48,chr16-78768338,TRUE,WWOX,+,FALSE,FALSE,-0,WWOX,-0,+,None.found,Inf,None.found,PBMC
chr15,83115735,83115845,111,+,Illumina,GTSP4724,pin30,3680,hg38,GTSP4724-2,Y4,1460,48,chr15+83115735,TRUE,TM6SF1,+,FALSE,TRUE,0,ADAMTSL3,-538349,+,None.found,Inf,None.found,PBMC
chr13,98784452,98785145,694,-,Illumina,GTSP4724,pin30,8,hg38,GTSP4724-2,Y4,1460,48,chr13-98785145,FALSE,DOCK9,-,FALSE,TRUE,8340,RAP2A,1317146,+,CDX2,-70815776,-,PBMC
chr12,123382414,123382955,542,-,Illumina,GTSP4724,pin30,8096,hg38,GTSP4724-2,Y4,1460,48,chr12-123382955,FALSE,KMT5A,+,FALSE,FALSE,-1159,SBNO1,-17745,-,ETV6,111487552,+,PBMC
chr5,131635642,131636099,458,-,Illumina,GTSP4724,pin30,9201,hg38,GTSP4724-2,Y4,1460,48,chr5-131636099,FALSE,RAPGEF6,-,FALSE,TRUE,-862,FNIP1,5612,-,TLX3,-39673183,+,PBMC
chr7,156774384,156774845,462,-,Illumina,GTSP4724,pin30,5590,hg38,GTSP4724-2,Y4,1460,48,chr7-156774845,TRUE,LMBR1,-,FALSE,TRUE,-0,MNX1,230006,-,None.found,Inf,None.found,PBMC
chr4,159105240,159105284,45,-,Illumina,GTSP4724,pin30,7917,hg38,GTSP4724-2,Y4,1460,48,chr4-159105284,TRUE,RAPGEF2,+,FALSE,FALSE,0,NPY1R,4218679,-,RAP1GDS1,60661422,+,PBMC
chr1,930731,931032,302,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr1,930731,931032,302,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr1,930731,931055,325,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr1,930731,931055,325,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr12,2877871,2878547,677,-,Illumina,GTSP4724,pin30,72,hg38,GTSP4724-3,Y4,1460,48,chr12-2878547,TRUE,RHNO1,+,FALSE,FALSE,0,FOXM1,-1391,-,CCND2,-1395187,+,PBMC
chr9,3528707,3529055,349,-,Illumina,GTSP4724,pin30,453,hg38,GTSP4724-3,Y4,1460,48,chr9-3529055,FALSE,RFX3,-,FALSE,TRUE,-3053,JAK2,-1456029,+,JAK2,-1456029,+,PBMC
chr10,12123550,12123945,396,+,Illumina,GTSP4724,pin30,3,hg38,GTSP4724-3,Y4,1460,48,chr10+12123550,FALSE,DHTKD1,+,FALSE,TRUE,321,GATA3,4048348,+,KLF6,-8338268,-,PBMC
chr6,20534167,20534400,234,+,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-3,Y4,1460,48,chr6+20534167,FALSE,CDKAL1,+,FALSE,TRUE,-288,E2F3,40452,+,BRD2,-12434491,+,PBMC
chr14,35399419,35399451,33,+,Illumina,GTSP4724,pin30,4,hg38,GTSP4724-3,Y4,1460,48,chr14+35399419,FALSE,NFKBIA,-,FALSE,FALSE,2089,NFKBIA,2089,-,TCL1A,60310546,-,PBMC
chr22,37080397,37080444,48,+,Illumina,GTSP4724,pin30,7,hg38,GTSP4724-3,Y4,1460,48,chr22+37080397,TRUE,TMPRSS6,-,FALSE,FALSE,-0,TMPRSS6,-0,-,BCR,13762359,+,PBMC
chr19,47190137,47190517,381,+,Illumina,GTSP4724,pin30,6058,hg38,GTSP4724-3,Y4,1460,48,chr19+47190137,TRUE,SAE1,+,FALSE,TRUE,-0,BBC3,30683,-,JUND,-28908480,-,PBMC
chr18,69718475,69718724,250,-,Illumina,GTSP4724,pin30,61,hg38,GTSP4724-3,Y4,1460,48,chr18-69718724,TRUE,DOK6,+,FALSE,FALSE,-0,SERPINB3,-6056760,-,BCL2,-6399343,-,PBMC
chr11,93531172,93531507,336,+,Illumina,GTSP4724,pin30,12588,hg38,GTSP4724-3,Y4,1460,48,chr11+93531172,TRUE,SMCO4,-,FALSE,FALSE,0,MRE11,886126,-,PICALM,-7461290,-,PBMC
chr14,99230875,99230948,74,+,Illumina,GTSP4724,pin30,393,hg38,GTSP4724-3,Y4,1460,48,chr14+99230875,TRUE,BCL11B,-,FALSE,FALSE,0,BCL11B,0,-,BCL11B,0,-,PBMC
chr14,99230875,99230995,121,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr14+99230875,TRUE,BCL11B,-,FALSE,FALSE,0,BCL11B,0,-,BCL11B,0,-,PBMC
chr5,103562248,103562400,153,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-3,Y4,1460,48,chr5-103562400,TRUE,NUDT12,-,FALSE,TRUE,0,LNPEP,6532988,+,TLX3,-67746882,+,PBMC
chr5,103562253,103562400,148,-,Illumina,GTSP4724,pin30,7888,hg38,GTSP4724-3,Y4,1460,48,chr5-103562400,TRUE,NUDT12,-,FALSE,TRUE,0,LNPEP,6532988,+,TLX3,-67746882,+,PBMC
chr7,106717758,106717983,226,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr7+106717758,FALSE,CCDC71L,-,FALSE,FALSE,-56569,HBP1,-451201,+,None.found,Inf,None.found,PBMC
chr8,120611745,120611959,215,+,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-3,Y4,1460,48,chr8+120611745,TRUE,SNTB1,-,FALSE,FALSE,-0,ENPP2,-938168,-,MYC,-7123687,+,PBMC
chr11,129643174,129643460,287,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr11-129643460,FALSE,LINC01395,-,FALSE,TRUE,-26190,ADAMTS15,-805512,+,PICALM,-43573578,-,PBMC
chr9,132192004,132192180,177,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-3,Y4,1460,48,chr9-132192180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBMC
chr5,134609808,134609887,80,+,Illumina,GTSP4724,pin30,5551,hg38,GTSP4724-3,Y4,1460,48,chr5+134609808,TRUE,SAR1B,-,FALSE,FALSE,-0,PITX1,417924,-,TLX3,-36699474,+,PBMC
chr6,137830217,137830268,52,-,Illumina,GTSP4724,pin30,5083,hg38,GTSP4724-3,Y4,1460,48,chr6-137830268,TRUE,LOC100130476,-,FALSE,TRUE,-0,TNFAIP3,-36918,+,NKAIN2,13004627,+,PBMC
chr1,147540703,147540792,90,-,Illumina,GTSP4724,pin30,5531,hg38,GTSP4724-3,Y4,1460,48,chr1-147540792,FALSE,BCL9,+,FALSE,FALSE,-707,BCL9,-707,+,PBX1,-17018566,+,PBMC
chr3,179974006,179974105,100,-,Illumina,GTSP4724,pin30,6606,hg38,GTSP4724-3,Y4,1460,48,chr3-179974105,TRUE,PEX5L,-,TRUE,TRUE,0,PIK3CA,734011,+,None.found,Inf,None.found,PBMC
chr1,186571680,186572192,513,-,Illumina,GTSP4724,pin30,3367,hg38,GTSP4724-3,Y4,1460,48,chr1-186572192,FALSE,PTGS2,-,FALSE,TRUE,99618,PTGS2,99618,-,PBX1,21686144,+,PBMC
chr3,188388786,188389206,421,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-3,Y4,1460,48,chr3-188389206,TRUE,LPP,+,FALSE,FALSE,0,LPP,0,+,None.found,Inf,None.found,PBMC
chr3,188388788,188389206,419,-,Illumina,GTSP4724,pin30,13659,hg38,GTSP4724-3,Y4,1460,48,chr3-188389206,TRUE,LPP,+,FALSE,FALSE,0,LPP,0,+,None.found,Inf,None.found,PBMC
chr16,9077194,9077243,50,+,Illumina,GTSP4724,pin30,3637,hg38,GTSP4724-4,Y4,1460,48,chr16+9077194,FALSE,C16orf72,+,FALSE,TRUE,-14484,USP7,-113709,-,None.found,Inf,None.found,PBMC
chr19,14002524,14002560,37,-,Illumina,GTSP4724,pin30,75,hg38,GTSP4724-4,Y4,1460,48,chr19-14002560,TRUE,RFX1,-,FALSE,TRUE,0,ADGRE5,-378582,+,LYL1,-899399,-,PBMC
chr10,17216827,17217219,393,+,Illumina,GTSP4724,pin30,9,hg38,GTSP4724-4,Y4,1460,48,chr10+17216827,TRUE,VIM-AS1,-,FALSE,FALSE,-0,CUBN,-87009,-,MLLT10,-4316520,+,PBMC
chr17,18087556,18087680,125,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-4,Y4,1460,48,chr17-18087680,FALSE,DRG2,+,FALSE,FALSE,-185,FLII,157133,-,None.found,Inf,None.found,PBMC
chr14,22587385,22587722,338,+,Illumina,GTSP4724,pin30,753,hg38,GTSP4724-4,Y4,1460,48,chr14+22587385,TRUE,DAD1,-,FALSE,FALSE,0,MMP14,-249146,+,TCL1A,73122580,-,PBMC
chr14,22587385,22587727,343,+,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-4,Y4,1460,48,chr14+22587385,TRUE,DAD1,-,FALSE,FALSE,0,MMP14,-249146,+,TCL1A,73122580,-,PBMC
chr6,26234965,26234995,31,+,Illumina,GTSP4724,pin30,6558,hg38,GTSP4724-4,Y4,1460,48,chr6+26234965,TRUE,HIST1H1D,-,TRUE,FALSE,0,HFE,139723,+,BRD2,-6733693,+,PBMC
chr2,39917643,39917772,130,+,Illumina,GTSP4724,pin30,49,hg38,GTSP4724-4,Y4,1460,48,chr2+39917643,TRUE,SLC8A1-AS1,+,TRUE,TRUE,0,EML4,-2251693,+,BCL11A,20533522,-,PBMC
chr13,40788577,40788789,213,+,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-4,Y4,1460,48,chr13+40788577,FALSE,SLC25A15,+,FALSE,TRUE,-832,FOXO1,-121979,-,CDX2,-12819208,-,PBMC
chr20,50441169,50441236,68,-,Illumina,GTSP4724,pin30,236,hg38,GTSP4724-4,Y4,1460,48,chr20-50441236,FALSE,PTPN1,+,FALSE,FALSE,-69083,CEBPB,248545,+,None.found,Inf,None.found,PBMC
chr12,54561714,54561744,31,+,Illumina,GTSP4724,pin30,27,hg38,GTSP4724-4,Y4,1460,48,chr12+54561714,TRUE,PDE1B,+,FALSE,TRUE,0,PPP1R1A,17524,-,ETV6,42666311,+,PBMC
chr14,64915774,64916020,247,-,Illumina,GTSP4724,pin30,4564,hg38,GTSP4724-4,Y4,1460,48,chr14-64916020,TRUE,"CHURC1,CHURC1-FNTB","+,+",FALSE,FALSE,-0,MAX,90079,-,TCL1A,30793945,-,PBMC
chr18,73977418,73977517,100,-,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-4,Y4,1460,48,chr18-73977517,FALSE,FBXO15,-,FALSE,TRUE,95834,NFATC1,-5418253,+,BCL2,-10658136,-,PBMC
chr16,78774211,78774347,137,+,Illumina,GTSP4724,pin30,8070,hg38,GTSP4724-4,Y4,1460,48,chr16+78774211,TRUE,WWOX,+,FALSE,TRUE,-0,WWOX,-0,+,None.found,Inf,None.found,PBMC
chr2,86826635,86827028,394,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-4,Y4,1460,48,chr2-86827028,TRUE,CD8B,-,FALSE,TRUE,-0,KDM3A,334311,+,BCL11A,-26273529,-,PBMC
chr2,86826635,86827334,700,-,Illumina,GTSP4724,pin30,366,hg38,GTSP4724-4,Y4,1460,48,chr2-86827334,TRUE,CD8B,-,FALSE,TRUE,-0,KDM3A,334617,+,BCL11A,-26273835,-,PBMC
chr2,86826854,86827334,481,-,Illumina,GTSP4724,pin30,1,hg38,GTSP4724-4,Y4,1460,48,chr2-86827334,TRUE,CD8B,-,FALSE,TRUE,-0,KDM3A,334617,+,BCL11A,-26273835,-,PBMC
chr1,92974095,92974142,48,-,Illumina,GTSP4724,pin30,3396,hg38,GTSP4724-4,Y4,1460,48,chr1-92974142,FALSE,FAM69A,-,FALSE,TRUE,-12619,GFI1,-487265,-,STIL,-45659994,-,PBMC
chr1,92974097,92974142,46,-,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-4,Y4,1460,48,chr1-92974142,FALSE,FAM69A,-,FALSE,TRUE,-12619,GFI1,-487265,-,STIL,-45659994,-,PBMC
chr14,93979187,93979583,397,-,Illumina,GTSP4724,pin30,816,hg38,GTSP4724-4,Y4,1460,48,chr14-93979583,FALSE,ASB2,-,FALSE,TRUE,-2852,IFI27,-131148,+,TCL1A,1730382,-,PBMC
chr2,101310631,101311007,377,+,Illumina,GTSP4724,pin30,40,hg38,GTSP4724-4,Y4,1460,48,chr2+101310631,FALSE,MIR5696,+,FALSE,TRUE,1096,AFF3,-1168055,-,BCL11A,-40757132,-,PBMC
chr3,111602439,111602514,76,+,Illumina,GTSP4724,pin30,16,hg38,GTSP4724-4,Y4,1460,48,chr3+111602439,TRUE,CD96,+,FALSE,TRUE,0,CD200,-730506,+,None.found,Inf,None.found,PBMC
chr1,116816119,116816875,757,+,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-4,Y4,1460,48,chr1+116816119,FALSE,CD2,+,FALSE,TRUE,46889,VTCN1,327466,-,PBX1,-47743239,+,PBMC
chr7,116863196,116863781,586,+,Illumina,GTSP4724,pin30,795,hg38,GTSP4724-4,Y4,1460,48,chr7+116863196,TRUE,CAPZA2,+,FALSE,TRUE,0,MET,64809,+,None.found,Inf,None.found,PBMC
chr11,122686526,122686797,272,+,Illumina,GTSP4724,pin30,16,hg38,GTSP4724-4,Y4,1460,48,chr11+122686526,TRUE,UBASH3B,+,FALSE,TRUE,0,MIR125B1,-586681,-,PICALM,-36616644,-,PBMC
chr9,130039285,130039356,72,+,Illumina,GTSP4724,pin30,4430,hg38,GTSP4724-4,Y4,1460,48,chr9+130039285,TRUE,FNBP1,-,FALSE,FALSE,0,FNBP1,0,-,ABL1,-674594,+,PBMC
chr9,130039285,130039361,77,+,Illumina,GTSP4724,pin30,2,hg38,GTSP4724-4,Y4,1460,48,chr9+130039285,TRUE,FNBP1,-,FALSE,FALSE,0,FNBP1,0,-,ABL1,-674594,+,PBMC
chr3,132537488,132538170,683,+,Illumina,GTSP4724,pin30,7,hg38,GTSP4724-4,Y4,1460,48,chr3+132537488,TRUE,DNAJC13,+,FALSE,TRUE,-0,BFSP2,-862505,+,None.found,Inf,None.found,PBMC
chr6,146856530,146856937,408,-,Illumina,GTSP4724,pin30,5,hg38,GTSP4724-4,Y4,1460,48,chr6-146856937,TRUE,STXBP5-AS1,-,FALSE,TRUE,-0,PLAGL1,-2792337,-,NKAIN2,22031296,+,PBMC
chr3,157098875,157099088,214,+,Illumina,GTSP4724,pin30,7985,hg38,GTSP4724-4,Y4,1460,48,chr3+157098875,TRUE,"LINC00880,LINC00881","-,+",FALSE,FALSE,-0,VEPH1,160865,-,None.found,Inf,None.found,PBMC
chr12,56450604,56451151,548,-,Illumina,GTSP4724,pin30,4,hg38,GTSP4724-6,Y4,1460,48,chr12-56451151,TRUE,MIP,-,TRUE,TRUE,-0,IL23A,110740,+,ETV6,44555748,+,PBMC
chr5,111244790,111245308,519,+,Illumina,GTSP4724,pin30,3266,hg38,GTSP4724-7,Y4,1460,48,chr5+111244790,TRUE,CAMK4,+,FALSE,TRUE,0,APC,-1462713,+,TLX3,-60064492,+,PBMC
chr5,375082,375499,418,+,Illumina,GTSP4733,pin30,2605,hg38,GTSP4733-1,Y8,2920,96,chr5+375082,TRUE,AHRR,+,FALSE,TRUE,-0,PDCD6,60107,+,TLX3,-170934200,+,PBMC
chr5,400204,400670,467,-,Illumina,GTSP4733,pin30,1,hg38,GTSP4733-1,Y8,2920,96,chr5-400670,TRUE,AHRR,+,FALSE,FALSE,-0,PDCD6,85695,+,TLX3,-170908612,+,PBMC
chr1,930731,931005,275,+,Illumina,GTSP4733,pin30,1,hg38,GTSP4733-1,Y8,2920,96,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr1,930731,931005,275,+,Illumina,GTSP4733,pin30,1,hg38,GTSP4733-1,Y8,2920,96,chr1+930731,TRUE,SAMD11,+,FALSE,TRUE,0,MIB2,-684682,+,LCK,-31320506,+,PBMC
chr12,4150180,4150818,639,-,Illumina,GTSP4733,pin30,101,hg38,GTSP4733-1,Y8,2920,96,chr12-4150818,FALSE,CCND2-AS1,-,FALSE,TRUE,97947,CCND2-AS1,97947,-,CCND2,-122916,+,PBMC
chr10,6073005,6073303,299,+,Illumina,GTSP4733,pin30,1,hg38,GTSP4733-1,Y8,2920,96,chr10+6073005,FALSE,IL2RA,-,FALSE,FALSE,-10634,IL2RA,-10634,-,KLF6,-2287723,-,PBMC
chr10,6073005,6073316,312,+,Illumina,GTSP4733,pin30,10561,hg38,GTSP4733-1,Y8,2920,96,chr10+6073005,FALSE,IL2RA,-,FALSE,FALSE,-10634,IL2RA,-10634,-,KLF6,-2287723,-,PBMC
chr10,6073005,6073333,329,+,Illumina,GTSP4733,pin30,1,hg38,GTSP4733-1,Y8,2920,96,chr10+6073005,FALSE,IL2RA,-,FALSE,FALSE,-10634,IL2RA,-10634,-,KLF6,-2287723,-,PBMC
chr17,7220345,7220710,366,-,Illumina,GTSP4733,pin30,5876,hg38,GTSP4733-1,Y8,2920,96,chr17-7220710,TRUE,ACADVL,+,FALSE,FALSE,0,ACAP1,-115817,+,None.found,Inf,None.found,PBMC
