seqnames,start,end,width,strand,cellType,dataSource,GTSP,patient,reads,refGenome,timePoint,timePointDays,timePointMonths,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr9,73153803,73153803,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr9+73153803,1,0.05138086062941554,TRUE,ANXA1,+,FALSE,TRUE,0,ANXA1,0,+,TAL2,-32508652,+,7785,0.05138086062941554,2635,yes,ANXA1 *~,"ANXA1 *~
chr9+73153803"
chr9,73156191,73156191,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+73156191,1,0.012845215157353885,TRUE,ANXA1,+,FALSE,TRUE,0,ANXA1,0,+,TAL2,-32506264,+,7785,0.012845215157353885,2635,yes,ANXA1 *~,"ANXA1 *~
chr9+73156191"
chr9,77740489,77740489,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+77740489,1,0.012845215157353885,TRUE,GNAQ,-,FALSE,FALSE,-0,GNAQ,-0,-,TAL2,-27921966,+,7785,0.012845215157353885,2635,yes,GNAQ *~,"GNAQ *~
chr9+77740489"
chr9,78131556,78131556,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+78131556,1,0.012845215157353885,FALSE,GNAQ,-,FALSE,FALSE,-100106,GNAQ,-100106,-,TAL2,-27530899,+,7785,0.012845215157353885,2635,yes,GNAQ ,"GNAQ 
chr9+78131556"
chr9,7974932,7974932,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+7974932,1,0.012845215157353885,FALSE,DMAC1,-,FALSE,FALSE,-175125,PTPRD,339312,-,JAK2,2846748,+,7785,0.012845215157353885,2635,yes,DMAC1 ,"DMAC1 
chr9+7974932"
chr9,8428428,8428428,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+8428428,1,0.012845215157353885,TRUE,PTPRD,-,FALSE,FALSE,-0,PTPRD,-0,-,JAK2,3300244,+,7785,0.012845215157353885,2635,yes,PTPRD *~,"PTPRD *~
chr9+8428428"
chr9,89479480,89479480,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+89479480,1,0.012845215157353885,TRUE,SEMA4D,-,FALSE,FALSE,0,SEMA4D,0,-,TAL2,-16182975,+,7785,0.012845215157353885,2635,yes,SEMA4D *~,"SEMA4D *~
chr9+89479480"
chr9,89702726,89702726,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chr9+89702726,1,0.05138086062941554,TRUE,UNQ6494,+,FALSE,TRUE,-0,GADD45G,96170,+,TAL2,-15959729,+,7785,0.05138086062941554,2635,yes,UNQ6494 *,"UNQ6494 *
chr9+89702726"
chr9,90980877,90980877,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+90980877,1,0.012845215157353885,FALSE,SYK,+,FALSE,TRUE,82316,SYK,82316,+,TAL2,-14681578,+,7785,0.012845215157353885,2635,yes,SYK ,"SYK 
chr9+90980877"
chr9,91048744,91048744,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+91048744,1,0.012845215157353885,FALSE,LOC100129316,-,FALSE,FALSE,14548,SYK,150183,+,TAL2,-14613711,+,7785,0.012845215157353885,2635,yes,LOC100129316 ,"LOC100129316 
chr9+91048744"
chr9,91205651,91205651,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr9+91205651,1,0.02569043031470777,FALSE,AUH,-,FALSE,FALSE,8162,AUH,8162,-,TAL2,-14456804,+,7785,0.02569043031470777,2635,yes,AUH ~,"AUH ~
chr9+91205651"
chr9,92097499,92097499,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+92097499,1,0.012845215157353885,TRUE,SPTLC1,-,FALSE,FALSE,0,ROR2,-147336,-,TAL2,-13564956,+,7785,0.012845215157353885,2635,yes,SPTLC1 *,"SPTLC1 *
chr9+92097499"
chr9,93001377,93001377,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr9+93001377,1,0.02569043031470777,TRUE,FGD3,+,FALSE,TRUE,-0,SUSD3,-57309,+,TAL2,-12661078,+,7785,0.02569043031470777,2635,yes,FGD3 *,"FGD3 *
chr9+93001377"
chr9,95894210,95894210,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr9+95894210,1,0.02569043031470777,TRUE,ERCC6L2,+,FALSE,TRUE,0,PTCH1,-377152,-,TAL2,-9768245,+,7785,0.02569043031470777,2635,yes,ERCC6L2 *,"ERCC6L2 *
chr9+95894210"
chr9,96990483,96990483,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chr9+96990483,1,0.02569043031470777,TRUE,MFSD14C,-,FALSE,FALSE,0,XPA,684424,-,TAL2,-8671972,+,7785,0.02569043031470777,2635,yes,MFSD14C *,"MFSD14C *
chr9+96990483"
chr9,99808752,99808752,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+99808752,1,0.012845215157353885,TRUE,LOC101928438,-,FALSE,FALSE,0,NR4A3,-13101,+,TAL2,-5853703,+,7785,0.012845215157353885,2635,yes,LOC101928438 *~,"LOC101928438 *~
chr9+99808752"
chr9,99907238,99907238,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chr9+99907238,1,0.012845215157353885,TRUE,STX17,+,FALSE,TRUE,0,NR4A3,40346,+,TAL2,-5755217,+,7785,0.012845215157353885,2635,yes,STX17 *~,"STX17 *~
chr9+99907238"
chrX,10107689,10107689,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-10107689,1,0.03853564547206166,TRUE,WWC3,+,FALSE,FALSE,-0,MID1,337619,-,MTCP1,144956343,-,7785,0.03853564547206166,2635,yes,WWC3 *,"WWC3 *
chrX-10107689"
chrX,103628993,103628993,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-103628993,1,0.02569043031470777,TRUE,TCEAL1,+,TRUE,FALSE,0,ARMCX2,-1969101,-,MTCP1,51435039,-,7785,0.02569043031470777,2635,yes,TCEAL1 *,"TCEAL1 *
chrX-103628993"
chrX,105331592,105331592,1,-,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX-105331592,1,0.06422607578676942,TRUE,IL1RAPL2,+,FALSE,FALSE,-0,PRPS1,-2296830,+,MTCP1,49732440,-,7785,0.06422607578676942,2635,yes,IL1RAPL2 *,"IL1RAPL2 *
chrX-105331592"
chrX,123408455,123408455,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-123408455,1,0.012845215157353885,TRUE,GRIA3,+,FALSE,FALSE,-0,STAG2,-552103,+,MTCP1,31655577,-,7785,0.012845215157353885,2635,yes,GRIA3 *,"GRIA3 *
chrX-123408455"
chrX,13076274,13076274,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-13076274,1,0.02569043031470777,FALSE,FAM9C,-,FALSE,TRUE,-31475,EGFL6,-493299,+,MTCP1,141987758,-,7785,0.02569043031470777,2635,yes,FAM9C ,"FAM9C 
chrX-13076274"
chrX,136621874,136621874,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-136621874,1,0.03853564547206166,FALSE,LINC00892,+,FALSE,FALSE,-17667,FGF13,2009697,-,MTCP1,18442158,-,7785,0.03853564547206166,2635,yes,LINC00892 ,"LINC00892 
chrX-136621874"
chrX,136891877,136891877,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-136891877,1,0.02569043031470777,FALSE,RBMX,-,FALSE,TRUE,-11096,FGF13,1739694,-,MTCP1,18172155,-,7785,0.02569043031470777,2635,yes,RBMX ,"RBMX 
chrX-136891877"
chrX,150470485,150470485,1,-,TCELL,454,LS-10,pin30,34,hg38,D-1,-1,-0,chrX-150470485,1,0.4367373153500321,TRUE,MAMLD1,+,TRUE,FALSE,-0,BGN,-3024402,+,MTCP1,4593547,-,7785,0.4367373153500321,2635,yes,MAMLD1 *,"MAMLD1 *
chrX-150470485"
chrX,19561594,19561594,1,-,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX-19561594,1,0.05138086062941554,TRUE,SH3KBP1,-,FALSE,TRUE,-0,EIF1AX,562922,-,MTCP1,135502438,-,7785,0.05138086062941554,2635,yes,SH3KBP1 *,"SH3KBP1 *
chrX-19561594"
chrX,19626760,19626760,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-19626760,1,0.03853564547206166,TRUE,SH3KBP1,-,FALSE,TRUE,-0,EIF1AX,497756,-,MTCP1,135437272,-,7785,0.03853564547206166,2635,yes,SH3KBP1 *,"SH3KBP1 *
chrX-19626760"
chrX,22006448,22006448,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-22006448,1,0.02569043031470777,FALSE,SMS,+,FALSE,FALSE,11610,EIF1AX,-1864599,-,MTCP1,133057584,-,7785,0.02569043031470777,2635,yes,SMS ,"SMS 
chrX-22006448"
chrX,23953967,23953967,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-23953967,1,0.02569043031470777,FALSE,CXorf58,+,FALSE,FALSE,14459,EIF1AX,-3812118,-,MTCP1,131110065,-,7785,0.02569043031470777,2635,yes,CXorf58 ,"CXorf58 
chrX-23953967"
chrX,24921617,24921617,1,-,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX-24921617,1,0.05138086062941554,TRUE,POLA1,+,FALSE,FALSE,-0,EIF1AX,-4779768,-,MTCP1,130142415,-,7785,0.05138086062941554,2635,yes,POLA1 *,"POLA1 *
chrX-24921617"
chrX,39856859,39856859,1,-,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX-39856859,1,0.06422607578676942,FALSE,MIR1587,+,FALSE,FALSE,19245,BCOR,194385,-,MTCP1,115207173,-,7785,0.06422607578676942,2635,yes,MIR1587 ,"MIR1587 
chrX-39856859"
chrX,42948273,42948273,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-42948273,1,0.012845215157353885,FALSE,PPP1R2C,-,FALSE,TRUE,-170037,KDM6A,-1924900,+,MTCP1,112115759,-,7785,0.012845215157353885,2635,yes,PPP1R2C ,"PPP1R2C 
chrX-42948273"
chrX,43642831,43642831,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-43642831,1,0.03853564547206166,FALSE,MAOA,+,FALSE,FALSE,-12074,KDM6A,-1230342,+,MTCP1,111421201,-,7785,0.03853564547206166,2635,yes,MAOA ,"MAOA 
chrX-43642831"
chrX,43811404,43811404,1,-,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX-43811404,1,0.05138086062941554,TRUE,MAOB,-,FALSE,TRUE,-0,KDM6A,-1061769,+,MTCP1,111252628,-,7785,0.05138086062941554,2635,yes,MAOB *,"MAOB *
chrX-43811404"
chrX,44402060,44402060,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-44402060,1,0.02569043031470777,FALSE,EFHC2,-,FALSE,TRUE,-58382,KDM6A,-471113,+,MTCP1,110661972,-,7785,0.02569043031470777,2635,yes,EFHC2 ,"EFHC2 
chrX-44402060"
chrX,45810361,45810361,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-45810361,1,0.03853564547206166,FALSE,LOC401585,-,FALSE,TRUE,37711,MIR222,-63236,-,MTCP1,109253671,-,7785,0.03853564547206166,2635,yes,LOC401585 ,"LOC401585 
chrX-45810361"
chrX,56365935,56365935,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-56365935,1,0.012845215157353885,FALSE,KLF8,+,FALSE,FALSE,74403,KDM5C,-3140512,-,MTCP1,98698097,-,7785,0.012845215157353885,2635,yes,KLF8 ,"KLF8 
chrX-56365935"
chrX,57286368,57286368,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-57286368,1,0.012845215157353885,FALSE,FAAH2,+,FALSE,FALSE,-307,KDM5C,-4060945,-,MTCP1,97777664,-,7785,0.012845215157353885,2635,yes,FAAH2 ,"FAAH2 
chrX-57286368"
chrX,6204491,6204491,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-6204491,1,0.012845215157353885,TRUE,NLGN4X,-,FALSE,TRUE,0,MID1,4240817,-,MTCP1,148859541,-,7785,0.012845215157353885,2635,yes,NLGN4X *,"NLGN4X *
chrX-6204491"
chrX,63352186,63352186,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-63352186,1,0.012845215157353885,FALSE,SPIN4,-,FALSE,TRUE,-846,AMER1,832929,-,MTCP1,91711846,-,7785,0.012845215157353885,2635,yes,SPIN4 ,"SPIN4 
chrX-63352186"
chrX,65601012,65601012,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-65601012,1,0.02569043031470777,FALSE,FRMD8P1,-,FALSE,TRUE,-48590,MSN,-66630,+,MTCP1,89463020,-,7785,0.02569043031470777,2635,yes,FRMD8P1 ,"FRMD8P1 
chrX-65601012"
chrX,68183234,68183234,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-68183234,1,0.02569043031470777,TRUE,OPHN1,-,FALSE,TRUE,-0,AR,452614,+,MTCP1,86880798,-,7785,0.02569043031470777,2635,yes,OPHN1 *,"OPHN1 *
chrX-68183234"
chrX,71112952,71112952,1,-,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX-71112952,1,0.02569043031470777,FALSE,IL2RG,-,FALSE,TRUE,-1320,IL2RG,-1320,-,MTCP1,83951080,-,7785,0.02569043031470777,2635,yes,IL2RG ~,"IL2RG ~
chrX-71112952"
chrX,71543296,71543296,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-71543296,1,0.012845215157353885,TRUE,OGT,+,FALSE,FALSE,0,CXCR3,72618,-,MTCP1,83520736,-,7785,0.012845215157353885,2635,yes,OGT *,"OGT *
chrX-71543296"
chrX,79180406,79180406,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-79180406,1,0.03853564547206166,FALSE,GPR174,+,FALSE,FALSE,8176,TBX22,-834348,+,MTCP1,75883626,-,7785,0.03853564547206166,2635,yes,GPR174 ,"GPR174 
chrX-79180406"
chrX,9153301,9153301,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX-9153301,1,0.03853564547206166,FALSE,FAM9B,-,FALSE,TRUE,-119173,MID1,1292007,-,MTCP1,145910731,-,7785,0.03853564547206166,2635,yes,FAM9B ,"FAM9B 
chrX-9153301"
chrX,9352410,9352410,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-9352410,1,0.012845215157353885,FALSE,TBL1X,+,FALSE,FALSE,-110883,MID1,1092898,-,MTCP1,145711622,-,7785,0.012845215157353885,2635,yes,TBL1X ,"TBL1X 
chrX-9352410"
chrX,9643377,9643377,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX-9643377,1,0.012845215157353885,TRUE,TBL1X,+,FALSE,FALSE,-0,MID1,801931,-,MTCP1,145420655,-,7785,0.012845215157353885,2635,yes,TBL1X *,"TBL1X *
chrX-9643377"
chrX,103687564,103687564,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+103687564,1,0.012845215157353885,TRUE,"MORF4L2,MORF4L2-AS1","-,+",FALSE,FALSE,0,ARMCX2,-2027672,-,MTCP1,51376468,-,7785,0.012845215157353885,2635,yes,"MORF4L2,MORF4L2-AS1 *","MORF4L2,MORF4L2-AS1 *
chrX+103687564"
chrX,119475742,119475742,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+119475742,1,0.012845215157353885,FALSE,SLC25A5,+,FALSE,TRUE,4345,SEPT6,139980,-,MTCP1,35588290,-,7785,0.012845215157353885,2635,yes,SLC25A5 ,"SLC25A5 
chrX+119475742"
chrX,120795688,120795688,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+120795688,1,0.02569043031470777,FALSE,CT47B1,-,FALSE,FALSE,76907,CUL4B,-219858,-,MTCP1,34268344,-,7785,0.02569043031470777,2635,yes,CT47B1 ,"CT47B1 
chrX+120795688"
chrX,124219190,124219190,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+124219190,1,0.012845215157353885,FALSE,TEX13D,+,FALSE,TRUE,-113468,STAG2,116533,+,MTCP1,30844842,-,7785,0.012845215157353885,2635,yes,TEX13D ,"TEX13D 
chrX+124219190"
chrX,129771164,129771164,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+129771164,1,0.012845215157353885,FALSE,XPNPEP2,+,FALSE,TRUE,1614,ELF4,293754,-,MTCP1,25292868,-,7785,0.012845215157353885,2635,yes,XPNPEP2 ,"XPNPEP2 
chrX+129771164"
chrX,13003243,13003243,1,+,TCELL,454,LS-10,pin30,8,hg38,D-1,-1,-0,chrX+13003243,1,0.10276172125883108,FALSE,TMSB4X,+,FALSE,TRUE,26015,EGFL6,-566330,+,MTCP1,142060789,-,7785,0.10276172125883108,2635,yes,TMSB4X ,"TMSB4X 
chrX+13003243"
chrX,132024834,132024834,1,+,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chrX+132024834,1,0.07707129094412332,TRUE,STK26,+,FALSE,TRUE,0,GPC3,1510909,-,MTCP1,23039198,-,7785,0.07707129094412332,2635,yes,STK26 *,"STK26 *
chrX+132024834"
chrX,132481633,132481633,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX+132481633,1,0.03853564547206166,TRUE,MBNL3,-,FALSE,FALSE,0,GPC3,1054110,-,MTCP1,22582399,-,7785,0.03853564547206166,2635,yes,MBNL3 *,"MBNL3 *
chrX+132481633"
chrX,134185500,134185500,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+134185500,1,0.02569043031470777,FALSE,MIR106A,-,FALSE,FALSE,-15221,MIR106A,-15221,-,MTCP1,20878532,-,7785,0.02569043031470777,2635,yes,MIR106A ~,"MIR106A ~
chrX+134185500"
chrX,136589432,136589432,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+136589432,1,0.02569043031470777,FALSE,VGLL1,+,FALSE,TRUE,32624,FGF13,2042139,-,MTCP1,18474600,-,7785,0.02569043031470777,2635,yes,VGLL1 ,"VGLL1 
chrX+136589432"
chrX,136778433,136778433,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+136778433,1,0.02569043031470777,TRUE,ARHGEF6,-,FALSE,FALSE,0,FGF13,1853138,-,MTCP1,18285599,-,7785,0.02569043031470777,2635,yes,ARHGEF6 *,"ARHGEF6 *
chrX+136778433"
chrX,139766092,139766092,1,+,TCELL,454,LS-10,pin30,10,hg38,D-1,-1,-0,chrX+139766092,1,0.12845215157353884,TRUE,ATP11C,-,FALSE,FALSE,-0,MCF2,-57869,-,MTCP1,15297940,-,7785,0.12845215157353884,2635,yes,ATP11C *,"ATP11C *
chrX+139766092"
chrX,15781692,15781692,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+15781692,1,0.012845215157353885,TRUE,CA5B,+,FALSE,TRUE,-0,GRPR,-341607,+,MTCP1,139282340,-,7785,0.012845215157353885,2635,yes,CA5B *,"CA5B *
chrX+15781692"
chrX,16857231,16857231,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX+16857231,1,0.06422607578676942,TRUE,RBBP7,-,FALSE,FALSE,-0,RBBP7,-0,-,MTCP1,138206801,-,7785,0.06422607578676942,2635,yes,RBBP7 *~,"RBBP7 *~
chrX+16857231"
chrX,30657255,30657255,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+30657255,1,0.02569043031470777,TRUE,GK,+,FALSE,TRUE,0,TAB3,170185,-,MTCP1,124406777,-,7785,0.02569043031470777,2635,yes,GK *,"GK *
chrX+30657255"
chrX,31136694,31136694,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX+31136694,1,0.06422607578676942,TRUE,DMD,-,FALSE,FALSE,-0,TAB3,-247299,-,MTCP1,123927338,-,7785,0.06422607578676942,2635,yes,DMD *,"DMD *
chrX+31136694"
chrX,39205495,39205495,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+39205495,1,0.02569043031470777,FALSE,LINC01281,-,FALSE,FALSE,99459,BCOR,845749,-,MTCP1,115858537,-,7785,0.02569043031470777,2635,yes,LINC01281 ,"LINC01281 
chrX+39205495"
chrX,39268284,39268284,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX+39268284,1,0.03853564547206166,FALSE,LINC01281,-,FALSE,FALSE,36670,BCOR,782960,-,MTCP1,115795748,-,7785,0.03853564547206166,2635,yes,LINC01281 ,"LINC01281 
chrX+39268284"
chrX,39329410,39329410,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX+39329410,1,0.03853564547206166,FALSE,LINC01281,-,FALSE,FALSE,-2047,BCOR,721834,-,MTCP1,115734622,-,7785,0.03853564547206166,2635,yes,LINC01281 ,"LINC01281 
chrX+39329410"
chrX,39332086,39332086,1,+,TCELL,454,LS-10,pin30,10,hg38,D-1,-1,-0,chrX+39332086,1,0.12845215157353884,FALSE,LINC01281,-,FALSE,FALSE,-4723,BCOR,719158,-,MTCP1,115731946,-,7785,0.12845215157353884,2635,yes,LINC01281 ,"LINC01281 
chrX+39332086"
chrX,39428657,39428657,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+39428657,1,0.02569043031470777,FALSE,LINC01282,-,FALSE,FALSE,-36882,BCOR,622587,-,MTCP1,115635375,-,7785,0.02569043031470777,2635,yes,LINC01282 ,"LINC01282 
chrX+39428657"
chrX,42945546,42945546,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX+42945546,1,0.06422607578676942,FALSE,PPP1R2C,-,FALSE,FALSE,-167310,KDM6A,-1927627,+,MTCP1,112118486,-,7785,0.06422607578676942,2635,yes,PPP1R2C ,"PPP1R2C 
chrX+42945546"
chrX,44759062,44759062,1,+,TCELL,454,LS-10,pin30,6,hg38,D-1,-1,-0,chrX+44759062,1,0.07707129094412332,FALSE,DUSP21,+,FALSE,TRUE,-84939,KDM6A,-114111,+,MTCP1,110304970,-,7785,0.07707129094412332,2635,yes,DUSP21 ,"DUSP21 
chrX+44759062"
chrX,48573517,48573517,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX+48573517,1,0.05138086062941554,FALSE,RBM3,+,FALSE,TRUE,-834,WAS,-110278,+,MTCP1,106490515,-,7785,0.05138086062941554,2635,yes,RBM3 ,"RBM3 
chrX+48573517"
chrX,52994979,52994979,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+52994979,1,0.02569043031470777,TRUE,FAM156A,-,FALSE,FALSE,0,KDM5C,181296,-,MTCP1,102069053,-,7785,0.02569043031470777,2635,yes,FAM156A *,"FAM156A *
chrX+52994979"
chrX,53720819,53720819,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+53720819,1,0.012845215157353885,FALSE,HUWE1,-,FALSE,FALSE,-34089,KDM5C,-495396,-,MTCP1,101343213,-,7785,0.012845215157353885,2635,yes,HUWE1 ,"HUWE1 
chrX+53720819"
chrX,56383378,56383378,1,+,TCELL,454,LS-10,pin30,2,hg38,D-1,-1,-0,chrX+56383378,1,0.02569043031470777,FALSE,KLF8,+,FALSE,TRUE,91846,KDM5C,-3157955,-,MTCP1,98680654,-,7785,0.02569043031470777,2635,yes,KLF8 ,"KLF8 
chrX+56383378"
chrX,57287091,57287091,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+57287091,1,0.012845215157353885,TRUE,FAAH2,+,FALSE,TRUE,0,KDM5C,-4061668,-,MTCP1,97776941,-,7785,0.012845215157353885,2635,yes,FAAH2 *,"FAAH2 *
chrX+57287091"
chrX,68749953,68749953,1,+,TCELL,454,LS-10,pin30,5,hg38,D-1,-1,-0,chrX+68749953,1,0.06422607578676942,FALSE,STARD8,+,FALSE,TRUE,24110,STARD8,24110,+,MTCP1,86314079,-,7785,0.06422607578676942,2635,yes,STARD8 ~,"STARD8 ~
chrX+68749953"
chrX,68750192,68750192,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+68750192,1,0.012845215157353885,FALSE,STARD8,+,FALSE,TRUE,24349,STARD8,24349,+,MTCP1,86313840,-,7785,0.012845215157353885,2635,yes,STARD8 ~,"STARD8 ~
chrX+68750192"
chrX,71112953,71112953,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX+71112953,1,0.05138086062941554,FALSE,IL2RG,-,FALSE,FALSE,-1321,IL2RG,-1321,-,MTCP1,83951079,-,7785,0.05138086062941554,2635,yes,IL2RG ~,"IL2RG ~
chrX+71112953"
chrX,71620479,71620479,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX+71620479,1,0.03853564547206166,FALSE,CXCR3,-,FALSE,FALSE,-1961,CXCR3,-1961,-,MTCP1,83443553,-,7785,0.03853564547206166,2635,yes,CXCR3 ~,"CXCR3 ~
chrX+71620479"
chrX,71650091,71650091,1,+,TCELL,454,LS-10,pin30,4,hg38,D-1,-1,-0,chrX+71650091,1,0.05138086062941554,FALSE,LOC100129291,-,FALSE,FALSE,12898,CXCR3,-31573,-,MTCP1,83413941,-,7785,0.05138086062941554,2635,yes,LOC100129291 ~,"LOC100129291 ~
chrX+71650091"
chrX,75272428,75272428,1,+,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrX+75272428,1,0.012845215157353885,FALSE,UPRT,+,FALSE,TRUE,-1629,MAGEE1,-1155223,+,MTCP1,79791604,-,7785,0.012845215157353885,2635,yes,UPRT ,"UPRT 
chrX+75272428"
chrX,77960384,77960384,1,+,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrX+77960384,1,0.03853564547206166,TRUE,ATP7A,+,FALSE,TRUE,0,ATRX,-174114,-,MTCP1,77103648,-,7785,0.03853564547206166,2635,yes,ATP7A *,"ATP7A *
chrX+77960384"
chrY,13704612,13704612,1,-,TCELL,454,LS-10,pin30,1,hg38,D-1,-1,-0,chrY-13704612,1,0.012845215157353885,TRUE,TMSB4Y,+,FALSE,FALSE,0,P2RY8,-12167467,-,None.found,Inf,None.found,7785,0.012845215157353885,2635,yes,TMSB4Y *,"TMSB4Y *
chrY-13704612"
chrY,20575059,20575059,1,-,TCELL,454,LS-10,pin30,3,hg38,D-1,-1,-0,chrY-20575059,1,0.03853564547206166,FALSE,EIF1AY,+,FALSE,FALSE,-650,P2RY8,-19037914,-,None.found,Inf,None.found,7785,0.03853564547206166,2635,yes,EIF1AY ,"EIF1AY 
chrY-20575059"
